review_priority,evidence_strength,match_status,company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_en,industry_section_zh,series_id,series_name_en,series_name_zh,core_whitelist,whitelist_gate,category_en,category_zh,role_en,role_zh,principle_en,principle_zh,language_policy_en,language_policy_zh,evidence_gate,matched_aliases,evidence_count,pages,source_files,sample_confidence,sample_review_status,sample_snippet_en,sample_snippet_zh
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r317_tokyoelectricpower,317,TOKYO ELECTRIC POWER,东京电力公司,I,"Information Transmission, Software and Information Technology Services",电力、热力、燃气及水生产和供应业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),4,102,TOKYO ELECTRIC POWER TP2024_en_web_print.pdf,medium,seed_batch_07,tor for power transmission and distribution operators. *17 Indirect greenhouse gas emissions from business Approach to calculation We follow major guidelines have been published: “Corporate Value Chain (Scope 3) Accounting and emissions factor for power transmission and distribution operators. *17 Indirect greenhouse gas emissions from business Approach to …,tor for power transmission and distribution operators. *17 Indirect greenhouse gas emissions from business Approach to calculation We follow major guidelines have been published: “Corporate Value Chain (Scope 3) Accounting and emissions factor for power transmission and distribution operators. *17 Indirect greenhouse gas emissions from business Approach to …
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r322_ingkagroup,322,INGKA GROUP,英格卡集团,F,Wholesale and Retail Trade,批发和零售业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,6,56 | 113,ingkagroup_annualsummaryandsustainabilityreport_fy24.pdf,pdf_page_backfill,pdf_explicit_series_citation,"up to the totals shown due to rounding. Calculating our greenhouse gas emissions We calculate our energy and climate footprint in accordance with the Greenhouse Gas (GHG) Protocol Corporate Accounting and Reporting Standard, including emissions arising from our operations (scope 1 and 2) and across our value chain (scope 3). Our data is consolidated using t…","up to the totals shown due to rounding. Calculating our greenhouse gas emissions We calculate our energy and climate footprint in accordance with the Greenhouse Gas (GHG) Protocol Corporate Accounting and Reporting Standard, including emissions arising from our operations (scope 1 and 2) and across our value chain (scope 3). Our data is consolidated using t…"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r322_ingkagroup,322,INGKA GROUP,英格卡集团,F,Wholesale and Retail Trade,批发和零售业,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Sector standard / guidance,行业标准/指南,Financial-industry financed-emissions methodology,金融行业投融资排放方法学,Measure financed emissions for loans and investments when explicitly cited.,原文明示时用于贷款和投资的投融资排放测算。,Use financed-emissions wording rather than corporate operational Scope totals.,使用投融资排放口径，不改写为企业运营 Scope 总量。,page_text_explicitly_names_whitelisted_series,\bpcaf\b,1,113,ingkagroup_annualsummaryandsustainabilityreport_fy24.pdf,pdf_page_backfill,pdf_explicit_series_citation,"ent portfolios (category 15 emissions). We report on these emissions in line with guidance pr… PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values. PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分…","ent portfolios (category 15 emissions). We report on these emissions in line with guidance pr… PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values. PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分…"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r322_ingkagroup,322,INGKA GROUP,英格卡集团,F,Wholesale and Retail Trade,批发和零售业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,page_text_explicitly_names_whitelisted_series,scope 2 guidance,6,56 | 113,ingkagroup_annualsummaryandsustainabilityreport_fy24.pdf,pdf_page_backfill,pdf_explicit_series_citation,"om publicly available databases are integrated into our reporting system and are regularly updated. Scope 2 emissions are calculated in accordance with the Greenhouse Gas Protocol scope 2 Guidance. Our climate target is based on our market-based scope 2 emissions, which take the purchase of renewable electricity attribute certificates and supplier specific …","om publicly available databases are integrated into our reporting system and are regularly updated. Scope 2 emissions are calculated in accordance with the Greenhouse Gas Protocol scope 2 Guidance. Our climate target is based on our market-based scope 2 emissions, which take the purchase of renewable electricity attribute certificates and supplier specific …"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r322_ingkagroup,322,INGKA GROUP,英格卡集团,F,Wholesale and Retail Trade,批发和零售业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),6,56 | 113,ingkagroup_annualsummaryandsustainabilityreport_fy24.pdf,pdf_page_backfill,pdf_explicit_series_citation,"operations (scope 1 and 2) and across our value chain (scope 3). Our data is consolidated using the GHG Protocol operational control approach. For scope 3 emissions, we follow the Corporate Value Chain (Scope 3) Accounting and Reporting Standard and measure and report our impa… PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacen…","operations (scope 1 and 2) and across our value chain (scope 3). Our data is consolidated using the GHG Protocol operational control approach. For scope 3 emissions, we follow the Corporate Value Chain (Scope 3) Accounting and Reporting Standard and measure and report our impa… PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacen…"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r324_americaninternationalgroup,324,AMERICAN INTERNATIONAL GROUP,美国国际集团,J,Finance,金融业,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Sector standard / guidance,行业标准/指南,Financial-industry financed-emissions methodology,金融行业投融资排放方法学,Measure financed emissions for loans and investments when explicitly cited.,原文明示时用于贷款和投资的投融资排放测算。,Use financed-emissions wording rather than corporate operational Scope totals.,使用投融资排放口径，不改写为企业运营 Scope 总量。,page_text_explicitly_names_whitelisted_series,\bpcaf\b | partnership for carbon accounting financials,7,35 | 36 | 40 | 33,AMERICAN INTERNATIONAL GROUP-aig-sustainability-report-2024.pdf,pdf_page_backfill,pdf_explicit_series_citation,"Integration 15 Emissions intensity = Absolute emissions divided by a monetary unit reflecting the insured’s size of business, expressed in tCO2e/insured’s revenue or asset value. PCAF (2022). The Global GHG Accounting and Reporting Standard Part A: Financed Emissions. Second Edition. PDF full-document exact-series scan: the report page names a controlled GH…","Integration 15 Emissions intensity = Absolute emissions divided by a monetary unit reflecting the insured’s size of business, expressed in tCO2e/insured’s revenue or asset value. PCAF (2022). The Global GHG Accounting and Reporting Standard Part A: Financed Emissions. Second Edition. PDF full-document exact-series scan: the report page names a controlled GH…"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r324_americaninternationalgroup,324,AMERICAN INTERNATIONAL GROUP,美国国际集团,J,Finance,金融业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),2,33,AMERICAN INTERNATIONAL GROUP-aig-sustainability-report-2024.pdf,pdf_page_backfill,pdf_explicit_series_citation,"as value chain emissions, are the result of activities from assets not directly owned or controlled by AIG, but that AIG indirectly affects in its value chain activities. The GHG Corporate Value Chain (Scope 3) Accounting and Reporting Standard defines 15 categories of scope 3 emissions. We are currently measuring eight of the 15 categories. Categories 1–6 …","as value chain emissions, are the result of activities from assets not directly owned or controlled by AIG, but that AIG indirectly affects in its value chain activities. The GHG Corporate Value Chain (Scope 3) Accounting and Reporting Standard defines 15 categories of scope 3 emissions. We are currently measuring eight of the 15 categories. Categories 1–6 …"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r327_talanx公司,327,Talanx,Talanx,J,Finance,金融业,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Sector standard / guidance,行业标准/指南,Financial-industry financed-emissions methodology,金融行业投融资排放方法学,Measure financed emissions for loans and investments when explicitly cited.,原文明示时用于贷款和投资的投融资排放测算。,Use financed-emissions wording rather than corporate operational Scope totals.,使用投融资排放口径，不改写为企业运营 Scope 总量。,page_text_explicitly_names_whitelisted_series,\bpcaf\b,4,32 | 21,Talanx_Nachhaltigkeitsbericht_2023_en.pdf,pdf_page_backfill,pdf_explicit_series_citation,"s prevents changes relating to the market values of the divisions’ portfolios ­affecting how their carbon intensity is managed. In 2023, the Partnership for Accounting Financials (PCAF) framework was used to calculate financed emissions. Information on the ­financed emissions and on other steps to be taken to reduce carbon emissions will be published in 202…","s prevents changes relating to the market values of the divisions’ portfolios ­affecting how their carbon intensity is managed. In 2023, the Partnership for Accounting Financials (PCAF) framework was used to calculate financed emissions. Information on the ­financed emissions and on other steps to be taken to reduce carbon emissions will be published in 202…"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r329_astrazeneca,329,ASTRAZENECA,阿斯利康,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,10,128 | 235 | 237,AstraZeneca_AR_2024.pdf,medium,seed_batch_08,"142.73 1 The Group reports GHG emissions in accordance with the World Resources Institute/World Business Council for Sustainable Development (WRI/WBCSD) Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard, Revised Edition (2015) and Corporate Value Chain (Scope 3), Accounting and Reporting Standard (2011). 2 Under the Companies (Directors…","142.73 1 The Group reports GHG emissions in accordance with the World Resources Institute/World Business Council for Sustainable Development (WRI/WBCSD) Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard, Revised Edition (2015) and Corporate Value Chain (Scope 3), Accounting and Reporting Standard (2011). 2 Under the Companies (Directors…"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r329_astrazeneca,329,ASTRAZENECA,阿斯利康,C,Manufacturing,制造业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,page_text_explicitly_names_whitelisted_series,scope 2 guidance,6,128 | 235,AstraZeneca_AR_2024.pdf,medium,seed_batch_08,"eme. In the US, Renewable Thermal Certificates are tracked via the Midwest Renewable Energy Tracking System. 4 GHGs from imported electricity are calculated using the GHG Protocol Scope 2 Guidance (January 2015) requiring dual reporting using two emissions factors for each site – Market-based and Location-based. Our corporate emissions reporting and targets…","eme. In the US, Renewable Thermal Certificates are tracked via the Midwest Renewable Energy Tracking System. 4 GHGs from imported electricity are calculated using the GHG Protocol Scope 2 Guidance (January 2015) requiring dual reporting using two emissions factors for each site – Market-based and Location-based. Our corporate emissions reporting and targets…"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r329_astrazeneca,329,ASTRAZENECA,阿斯利康,C,Manufacturing,制造业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),8,128 | 235,AstraZeneca_AR_2024.pdf,medium,seed_batch_08,"sources Institute/World Business Council for Sustainable Development (WRI/WBCSD) Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard, Revised Edition (2015) and Corporate Value Chain (Scope 3), Accounting and Reporting Standard (2011). 2 Under the Companies (Directors’ Report) and Limited Liability Partnerships (Energy and Carbon Report) …","sources Institute/World Business Council for Sustainable Development (WRI/WBCSD) Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard, Revised Edition (2015) and Corporate Value Chain (Scope 3), Accounting and Reporting Standard (2011). 2 Under the Companies (Directors’ Report) and Limited Liability Partnerships (Energy and Carbon Report) …"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r333_tiaa,333,TIAA,美国教师退休基金会,J,Finance,金融业,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Sector standard / guidance,行业标准/指南,Financial-industry financed-emissions methodology,金融行业投融资排放方法学,Measure financed emissions for loans and investments when explicitly cited.,原文明示时用于贷款和投资的投融资排放测算。,Use financed-emissions wording rather than corporate operational Scope totals.,使用投融资排放口径，不改写为企业运营 Scope 总量。,page_text_explicitly_names_whitelisted_series,\bpcaf\b | partnership for carbon accounting financials,8,37 | 43,TIAA climate_report_2024.pdf,pdf_page_backfill,pdf_explicit_series_citation,e importance of these solutions and technologies to the low-carbon transition and reiterates our belief toward gaining increasing exposure to these opportunities. PCAF Scoring The Partnership for Carbon Accounting Financials (PCAF) is a global partnership of financial institutions that work together to develop and implement a harmonized approach to assess a…,e importance of these solutions and technologies to the low-carbon transition and reiterates our belief toward gaining increasing exposure to these opportunities. PCAF Scoring The Partnership for Carbon Accounting Financials (PCAF) is a global partnership of financial institutions that work together to develop and implement a harmonized approach to assess a…
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r336_chinahuadian,336,CHINA HUADIAN,中国华电集团有限公司,I,Unknown,电力、热力、燃气及水生产和供应业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,2,58,AIA GROUP-Main-ESG-Report_CH.pdf,pdf_page_backfill,pdf_explicit_series_citation,標，包括按 性別和年齡劃分的員工流失率（第6 頁）以及按市場、性別、年齡及職級 劃分的員工結構概覽（第10 頁）依 據獨立執業會計師就友邦保險控股有 限公司的經識別的可持續發展資料的 有限保證鑒證報告進行鑒證。請參閱 第32 頁以獲取此數據鑒證工作中涵 蓋的細分營運範圍。 數據計量方法 友邦保險根據溫室氣體協議企業會計 和報告標準（GHG Protocol Corporate Accounting and Reporting Standard）、溫室氣體協議範圍2 指 南及香港特別行政區政府環保署提供 的指引計算排放量，亦會透過公用事 業公司可持續發展報告、溫室氣體協 議數據庫及國際能源總署（IEA） 2024 年排放因子數據庫，確定各個 營運地區溫室氣體排放（範圍1 和 2）的排放因子。我們參照英國政府 環…,標，包括按 性別和年齡劃分的員工流失率（第6 頁）以及按市場、性別、年齡及職級 劃分的員工結構概覽（第10 頁）依 據獨立執業會計師就友邦保險控股有 限公司的經識別的可持續發展資料的 有限保證鑒證報告進行鑒證。請參閱 第32 頁以獲取此數據鑒證工作中涵 蓋的細分營運範圍。 數據計量方法 友邦保險根據溫室氣體協議企業會計 和報告標準（GHG Protocol Corporate Accounting and Reporting Standard）、溫室氣體協議範圍2 指 南及香港特別行政區政府環保署提供 的指引計算排放量，亦會透過公用事 業公司可持續發展報告、溫室氣體協 議數據庫及國際能源總署（IEA） 2024 年排放因子數據庫，確定各個 營運地區溫室氣體排放（範圍1 和 2）的排放因子。我們參照英國政府 環…
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r339_hyundaimobis,339,HYUNDAI MOBIS,现代摩比斯公司,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,page_text_explicitly_names_whitelisted_series,"(?:ghg protocol|greenhouse gas protocol|wri|world resources institute|world business council)[\s\S]{0,160}corporate standard",5,161 | 46,HYUNDAI MOBIS sustainability report 2025.pdf,pdf_page_backfill,pdf_explicit_series_citation,"owing criteria and coefficients used by the company were applied. • Criteria - ISO 14064-1:2018, ISO 14064-3:2019 - 2006 IPCC Guidelines for National Greenhouse Gas Inventories - GHG Protocol Corporate Standard - Rule for emission reporting and certification of greenhouse gas emission trading Scheme (Notification No. 2025-28 of Ministry of Environment) • …","owing criteria and coefficients used by the company were applied. • Criteria - ISO 14064-1:2018, ISO 14064-3:2019 - 2006 IPCC Guidelines for National Greenhouse Gas Inventories - GHG Protocol Corporate Standard - Rule for emission reporting and certification of greenhouse gas emission trading Scheme (Notification No. 2025-28 of Ministry of Environment) • …"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r339_hyundaimobis,339,HYUNDAI MOBIS,现代摩比斯公司,C,Manufacturing,制造业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),9,46 | 52,HYUNDAI MOBIS sustainability report 2025.pdf,medium,seed_batch_08,missions by Scope 3 category to ensure systemic GHG emissions management across the entire value chain. We quantify and disclose category-specific emissions in accordance with the Corporate Value Chain (Scope 3) Accounting and Report s GHG emissions by Scope 3 category to ensure systemic GHG emissions management across the entire value chain. We quantify an…,missions by Scope 3 category to ensure systemic GHG emissions management across the entire value chain. We quantify and disclose category-specific emissions in accordance with the Corporate Value Chain (Scope 3) Accounting and Report s GHG emissions by Scope 3 category to ensure systemic GHG emissions management across the entire value chain. We quantify an…
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r342_bristolmyerssquibb,342,BRISTOL-MYERS SQUIBB,百时美施贵宝公司,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,4,80,BRISTOL-MYERS SQUIBB BMS-Building-a-Better-Future-Report-2024.pdf,pdf_page_backfill,pdf_explicit_series_citation,and • Evaluation of the GHG emissions data against the requirements of the World Resources Institute (WRI)/World Business Council for Sustainable Development (WBCSD) GHG Protocol Corporate Accounting and Reporting Standards. Reporting Boundaries The following are the boundaries used by Bristol Myers Squibb for reporting sustainability data: • Operational Co…,and • Evaluation of the GHG emissions data against the requirements of the World Resources Institute (WRI)/World Business Council for Sustainable Development (WBCSD) GHG Protocol Corporate Accounting and Reporting Standards. Reporting Boundaries The following are the boundaries used by Bristol Myers Squibb for reporting sustainability data: • Operational Co…
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r344_continental,344,CONTINENTAL,德国大陆集团,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,page_text_explicitly_names_whitelisted_series,"(?:ghg protocol|greenhouse gas protocol|wri|world resources institute|world business council)[\s\S]{0,160}corporate standard",5,133 | 142,CONTINENTAL annual-report-2024.pdf,medium,seed_batch_08,"ed with contractual instruments, in % — — 84.7 — — — — — Definitions, assumptions, and calculation methods: Gross Scope 1 GHG emissions - Definitions and calculations according to GHG Protocol Corporate Standard (version 2004). - Emissions factors for refrigerants in accordance with Regulation (EU) 2024/573 of the European Parliament and of the Council from…","ed with contractual instruments, in % — — 84.7 — — — — — Definitions, assumptions, and calculation methods: Gross Scope 1 GHG emissions - Definitions and calculations according to GHG Protocol Corporate Standard (version 2004). - Emissions factors for refrigerants in accordance with Regulation (EU) 2024/573 of the European Parliament and of the Council from…"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r344_continental,344,CONTINENTAL,德国大陆集团,C,Manufacturing,制造业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),4,133 | 143,CONTINENTAL annual-report-2024.pdf,pdf_page_backfill,pdf_explicit_series_citation,"internal rules apply directly or indi- rectly addressing climate change mitigation. In addition, the management approach is based on the GHG Proto- col and related standards (e.g. Corporate Value Chain (Scope 3) ac- counting and reporting standard) as external frameworks for CO2 emissions accounting. The management approach and associated measures take into…","internal rules apply directly or indi- rectly addressing climate change mitigation. In addition, the management approach is based on the GHG Proto- col and related standards (e.g. Corporate Value Chain (Scope 3) ac- counting and reporting standard) as external frameworks for CO2 emissions accounting. The management approach and associated measures take into…"
P2_verify_snippet_quality,strong_explicit,explicit_series_citation,r346_dow,346,DOW,陶氏公司,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,yes,eligible_for_acceptance_if_pdf_explicitly_names_this_whitelisted_series,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,10,2 | 30 | 31 | 74,DOW-2024-progress-report.pdf,pdf_page_backfill,pdf_explicit_series_citation,"Standards and GHG disclosures referenced or included in the GHG Protocol disclosure report for the year ended December 31, 2024, are presented in accordance with the GHG Protocol Corporate Accounting and Reporting Standard (Revised Edition) published by the World Resources Institute (WRI)/World Business Council for Sustainable Development (WBCSD). For the S…","Standards and GHG disclosures referenced or included in the GHG Protocol disclosure report for the year ended December 31, 2024, are presented in accordance with the GHG Protocol Corporate Accounting and Reporting Standard (Revised Edition) published by the World Resources Institute (WRI)/World Business Council for Sustainable Development (WBCSD). For the S…"
