company_id,company_name_en,company_name_zh,rank,world500_rank,source_file,source_path,page,snippet_or_recognition_basis,snippet_en,snippet_zh,recognition_basis_en,recognition_basis_zh,acceptance_status,acceptance_status_en,acceptance_status_zh,recommended_action,not_accepted_review_bucket,carbon_signal_in_rejected_text,evidence_category_key,fact_type_en,label_en,value_text,unit,review_status,carbon_context_detected,reviewer_decision,reviewer_note
r441_paccar,PACCAR,帕卡公司,441,441,PACCAR-sasb-esg-combined-report-feb_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\PACCAR-sasb-esg-combined-report-feb_2024.pdf,1,"1 PACCAR SASB-ESG Report 2024 SASB Standards Disclosure Table Industrial Machinery & Goods Sustainability Accounting Standard Version 2023-12 Topic Metric Disclosure Energy Management See TCFD-CDP Report: C8.2a Total energy consumed 975,978","1 PACCAR SASB-ESG Report 2024 SASB Standards Disclosure Table Industrial Machinery & Goods Sustainability Accounting Standard Version 2023-12 Topic Metric Disclosure Energy Management See TCFD-CDP Report: C8.2a Total energy consumed 975,978",1 PACCAR SASB-ESG Report 2024 SASB Standards Disclosure Table Industrial Machinery & Goods Sustainability Accounting Standard Version 2023-12 Topic Metric Di...,Structured standard tag: SASB; Standard role: Disclosure guideline,结构化标准标注：SASB；标准角色：披露指引,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,SASB,,,seed_batch_09,False,,
r443_crh公司,CRH,CRH,443,443,crh-2024-sustainability-performance-report_final_interactive-1.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\crh-2024-sustainability-performance-report_final_interactive-1.pdf,2,"hapter 1 Sustainable Leadership Chapter 4 Sustainable Performance Chapter 3 Sustainable Foundations Chapter 2 Sustainable Solutions Our Sustainability Policies 824 Engaging With Our Stakeholders 84 Reporting History, Scope and Basis 86 Data","hapter 1 Sustainable Leadership Chapter 4 Sustainable Performance Chapter 3 Sustainable Foundations Chapter 2 Sustainable Solutions Our Sustainability Policies 824 Engaging With Our Stakeholders 84 Reporting History, Scope and Basis 86 Data",hapter 1 Sustainable Leadership Chapter 4 Sustainable Performance Chapter 3 Sustainable Foundations Chapter 2 Sustainable Solutions Our Sustainability Polici...,Structured standard tag: GRI; Standard role: Disclosure standard,结构化标准标注：GRI；标准角色：披露标准,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,GRI,,,seed_batch_09,False,,
r443_crh公司,CRH,CRH,443,443,crh-2024-sustainability-performance-report_final_interactive-1.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\crh-2024-sustainability-performance-report_final_interactive-1.pdf,2,"hapter 1 Sustainable Leadership Chapter 4 Sustainable Performance Chapter 3 Sustainable Foundations Chapter 2 Sustainable Solutions Our Sustainability Policies 824 Engaging With Our Stakeholders 84 Reporting History, Scope and Basis 86 Data","hapter 1 Sustainable Leadership Chapter 4 Sustainable Performance Chapter 3 Sustainable Foundations Chapter 2 Sustainable Solutions Our Sustainability Policies 824 Engaging With Our Stakeholders 84 Reporting History, Scope and Basis 86 Data",hapter 1 Sustainable Leadership Chapter 4 Sustainable Performance Chapter 3 Sustainable Foundations Chapter 2 Sustainable Solutions Our Sustainability Polici...,Structured standard tag: SASB; Standard role: Disclosure guideline,结构化标准标注：SASB；标准角色：披露指引,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,SASB,,,seed_batch_09,False,,
r444_quantacomputer,QUANTA COMPUTER,广达电脑公司,444,444,Quanta_ESG_CN_2023.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Quanta_ESG_CN_2023.pdf,4,anufacturing City），包含達豐（重慶）電腦有限公司、 達功（重慶）電腦有限公司、達偉（重慶）物流有限公司及雲達（重慶）科技有限公司，相 關資料請參考廣達電腦股份有限公司年報，8、特別記載事項，8.1、關係企業相關資 料資訊。組織外邊界則包含供應鏈管理及當地社區等。 以每年一次的頻率發佈企業社會責任報告書，本年度報告為連續第十四年發行，揭露 期間自2023年1月1日至2023年12月31日，並包含少部分中長期專案。 引用標準 本報告書揭露之相關重大主題、各項管理,anufacturing City），包含達豐（重慶）電腦有限公司、 達功（重慶）電腦有限公司、達偉（重慶）物流有限公司及雲達（重慶）科技有限公司，相 關資料請參考廣達電腦股份有限公司年報，8、特別記載事項，8.1、關係企業相關資 料資訊。組織外邊界則包含供應鏈管理及當地社區等。 以每年一次的頻率發佈企業社會責任報告書，本年度報告為連續第十四年發行，揭露 期間自2023年1月1日至2023年12月31日，並包含少部分中長期專案。 引用標準 本報告書揭露之相關重大主題、各項管理,anufacturing City），包含達豐（重慶）電腦有限公司、 達功（重慶）電腦有限公司、達偉（重慶）物流有限公司及雲達（重慶）科技有限公司，相 關資料請參考廣達電腦股份有限公司年報，8、特別記載事項，8.1、關係企業相關資 料資訊。組織外邊界則包含供應鏈管理及當地社區等。 以每年一次的頻率發佈企業社會責任...,Structured standard tag: GRI; Standard role: Disclosure standard,结构化标准标注：GRI；标准角色：披露标准,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,GRI,,,seed_batch_14,False,,
r444_quantacomputer,QUANTA COMPUTER,广达电脑公司,444,444,Quanta_ESG_CN_2023.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Quanta_ESG_CN_2023.pdf,4,anufacturing City），包含達豐（重慶）電腦有限公司、 達功（重慶）電腦有限公司、達偉（重慶）物流有限公司及雲達（重慶）科技有限公司，相 關資料請參考廣達電腦股份有限公司年報，8、特別記載事項，8.1、關係企業相關資 料資訊。組織外邊界則包含供應鏈管理及當地社區等。 以每年一次的頻率發佈企業社會責任報告書，本年度報告為連續第十四年發行，揭露 期間自2023年1月1日至2023年12月31日，並包含少部分中長期專案。 引用標準 本報告書揭露之相關重大主題、各項管理,anufacturing City），包含達豐（重慶）電腦有限公司、 達功（重慶）電腦有限公司、達偉（重慶）物流有限公司及雲達（重慶）科技有限公司，相 關資料請參考廣達電腦股份有限公司年報，8、特別記載事項，8.1、關係企業相關資 料資訊。組織外邊界則包含供應鏈管理及當地社區等。 以每年一次的頻率發佈企業社會責任報告書，本年度報告為連續第十四年發行，揭露 期間自2023年1月1日至2023年12月31日，並包含少部分中長期專案。 引用標準 本報告書揭露之相關重大主題、各項管理,anufacturing City），包含達豐（重慶）電腦有限公司、 達功（重慶）電腦有限公司、達偉（重慶）物流有限公司及雲達（重慶）科技有限公司，相 關資料請參考廣達電腦股份有限公司年報，8、特別記載事項，8.1、關係企業相關資 料資訊。組織外邊界則包含供應鏈管理及當地社區等。 以每年一次的頻率發佈企業社會責任...,Structured standard tag: SASB; Standard role: Disclosure guideline,结构化标准标注：SASB；标准角色：披露指引,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,SASB,,,seed_batch_14,False,,
r445_salesforce,SALESFORCE,赛富时,445,445,salesforce-fy24-stakeholder-impact-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\salesforce-fy24-stakeholder-impact-report.pdf,52,"t of the organization for actionable guidance in all areas of the organization. Regulations were top-of-mind for businesses in 2023. Net Zero Cloud offers report builders that are tailored to major regulatory standards reporting frameworks,","t of the organization for actionable guidance in all areas of the organization. Regulations were top-of-mind for businesses in 2023. Net Zero Cloud offers report builders that are tailored to major regulatory standards reporting frameworks,",t of the organization for actionable guidance in all areas of the organization. Regulations were top-of-mind for businesses in 2023. Net Zero Cloud offers re...,Structured standard tag: SASB; Standard role: Disclosure guideline,结构化标准标注：SASB；标准角色：披露指引,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,SASB,,,seed_batch_09,False,,
r445_salesforce,SALESFORCE,赛富时,445,445,salesforce-fy24-stakeholder-impact-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\salesforce-fy24-stakeholder-impact-report.pdf,64,"ESG materiality assessments, which identify the topics most important to our stakeholders and to our success as a business. We also look to leading ESG disclosure frameworks and standards, such as (SASB) Software and IT Services sector guid","ESG materiality assessments, which identify the topics most important to our stakeholders and to our success as a business. We also look to leading ESG disclosure frameworks and standards, such as (SASB) Software and IT Services sector guid","ESG materiality assessments, which identify the topics most important to our stakeholders and to our success as a business. We also look to leading ESG discl...",Structured standard tag: GRI; Standard role: Disclosure standard,结构化标准标注：GRI；标准角色：披露标准,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,GRI,,,seed_batch_09,False,,
r446_aiagroup,AIA GROUP,友邦保险控股有限公司,446,446,AIA GROUP-Main-ESG-Report_CH.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AIA GROUP-Main-ESG-Report_CH.pdf,22,。 為履行我們的可持續業務實踐承諾， 友邦保險每兩年與廣泛持份者互動， 進行全面的重要性評估，確保能夠配 合不斷轉變的可持續發展策略優先任 務。我們運用這次評估所收集的意見 制訂友邦保險的環境、社會及管治策 略，為每個已確定的重要議題設計具 針對性的行動計劃。 2024 年，我們與第三方顧問合作， 進行最新一次的雙重重要性評估。這 個程序獲得不同持份者群體的參與， 在了解他們對主要環境、社會及管治 議題的觀點後，我們將之與友邦保險 的五大支柱策略框架配合。我們遵從 全球最佳實,。 為履行我們的可持續業務實踐承諾， 友邦保險每兩年與廣泛持份者互動， 進行全面的重要性評估，確保能夠配 合不斷轉變的可持續發展策略優先任 務。我們運用這次評估所收集的意見 制訂友邦保險的環境、社會及管治策 略，為每個已確定的重要議題設計具 針對性的行動計劃。 2024 年，我們與第三方顧問合作， 進行最新一次的雙重重要性評估。這 個程序獲得不同持份者群體的參與， 在了解他們對主要環境、社會及管治 議題的觀點後，我們將之與友邦保險 的五大支柱策略框架配合。我們遵從 全球最佳實,。 為履行我們的可持續業務實踐承諾， 友邦保險每兩年與廣泛持份者互動， 進行全面的重要性評估，確保能夠配 合不斷轉變的可持續發展策略優先任 務。我們運用這次評估所收集的意見 制訂友邦保險的環境、社會及管治策 略，為每個已確定的重要議題設計具 針對性的行動計劃。 2024 年，我們與第三方顧問合作， 進行最新一次的...,Structured standard tag: GRI; Standard role: Disclosure standard,结构化标准标注：GRI；标准角色：披露标准,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,GRI,,,seed_batch_10,False,,
r448_jabil,JABIL,捷普公司,448,448,2024 Sustainability Report_Jabil.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024 Sustainability Report_Jabil.pdf,3,2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 Our People and Communities Our Innovative Solutions Our Operations and Resources GRI and SASB Standards Index Message from CEO Pillars of Sustainability,2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 Our People and Communities Our Innovative Solutions Our Operations and Resources GRI and SASB Standards Index Message from CEO Pillars of Sustainability,2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 Our People and Communities Our Innovative Solutions Our Operations an...,Structured standard tag: GRI; Standard role: Disclosure standard,结构化标准标注：GRI；标准角色：披露标准,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,GRI,,,seed_batch_10,False,,
r448_jabil,JABIL,捷普公司,448,448,2024 Sustainability Report_Jabil.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024 Sustainability Report_Jabil.pdf,3,2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 Our People and Communities Our Innovative Solutions Our Operations and Resources GRI and SASB Standards Index Message from CEO Pillars of Sustainability,2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 Our People and Communities Our Innovative Solutions Our Operations and Resources GRI and SASB Standards Index Message from CEO Pillars of Sustainability,2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 2 JABIL SUSTAINABILITY PROGRESS REPORT 2024 Our People and Communities Our Innovative Solutions Our Operations an...,Structured standard tag: SASB; Standard role: Disclosure guideline,结构化标准标注：SASB；标准角色：披露指引,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,SASB,,,seed_batch_10,False,,
r450_sap公司,SAP,SAP,450,450,SAP integrated_report2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\SAP integrated_report2024.pdf,121,"ray box. Due to the first-time application of ESRS, the presentation of sustainability information in our Integrated Report changed compared to prior years. The most significant changes are as follows: – We use ESRS instead of the Global Re","ray box. Due to the first-time application of ESRS, the presentation of sustainability information in our Integrated Report changed compared to prior years. The most significant changes are as follows: – We use ESRS instead of the Global Re","ray box. Due to the first-time application of ESRS, the presentation of sustainability information in our Integrated Report changed compared to prior years. ...",Structured standard tag: GRI; Standard role: Disclosure standard,结构化标准标注：GRI；标准角色：披露标准,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,GRI,,,seed_batch_10,False,,
r451_crrcgroup,CRRC GROUP,中国中车集团有限公司,451,451,中国中车2024ESG报告.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\中国中车2024ESG报告.pdf,5,本报告参照上海证券交易所《上市公司自律监管指引第14 号——可持续发 展报告（试行）》《上市公司自律监管指南第4 号——可持续发展报告编制》《上 市公司环境信息披露指引》相关要求、香港联合交易所有限公司发布的附录C2 《环境、社会及管治报告守则》相关要求、财政部《企业可持续披露准则——基 本准则（试行）》、国际可持续准则理事会（ISSB）发布的《国际财务报告可持 续披露准则第1 号——可持续相关财务信息披露一般要求》和《国际财务报告可 持续披露准则第2 号——气候相关披露》、,本报告参照上海证券交易所《上市公司自律监管指引第14 号——可持续发 展报告（试行）》《上市公司自律监管指南第4 号——可持续发展报告编制》《上 市公司环境信息披露指引》相关要求、香港联合交易所有限公司发布的附录C2 《环境、社会及管治报告守则》相关要求、财政部《企业可持续披露准则——基 本准则（试行）》、国际可持续准则理事会（ISSB）发布的《国际财务报告可持 续披露准则第1 号——可持续相关财务信息披露一般要求》和《国际财务报告可 持续披露准则第2 号——气候相关披露》、,本报告参照上海证券交易所《上市公司自律监管指引第14 号——可持续发 展报告（试行）》《上市公司自律监管指南第4 号——可持续发展报告编制》《上 市公司环境信息披露指引》相关要求、香港联合交易所有限公司发布的附录C2 《环境、社会及管治报告守则》相关要求、财政部《企业可持续披露准则——基 本准则（试行）》、国际可...,Structured standard tag: GRI; Standard role: Disclosure standard,结构化标准标注：GRI；标准角色：披露标准,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Re-check this rejected standard-reference row because the snippet still contains a carbon/GHG/Scope signal. If the page truly supports a carbon-accounting fact, re-extract it as a new method/standard candidate with source context; do not directly promote this rejected row.",salvage_review,yes,not_accepted_evidence,Standard reference,GRI,,,seed_batch_10,False,,
r454_sompoholdings,SOMPO HOLDINGS,损保控股有限公司,454,454,2024_SOMPO HOLDINGS_sustainability_report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024_SOMPO HOLDINGS_sustainability_report.pdf,2,sion: October 2024 (Previous issue date: March 2024) Referenced guidelines • GRI Sustainability Reporting Standards • ISO 26000: International standard on social responsibility • SDG Compass: The guide for business action on the SDGs • TCFD,sion: October 2024 (Previous issue date: March 2024) Referenced guidelines • GRI Sustainability Reporting Standards • ISO 26000: International standard on social responsibility • SDG Compass: The guide for business action on the SDGs • TCFD,sion: October 2024 (Previous issue date: March 2024) Referenced guidelines • GRI Sustainability Reporting Standards • ISO 26000: International standard on so...,Structured standard tag: GRI; Standard role: Disclosure standard,结构化标准标注：GRI；标准角色：披露标准,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,GRI,,,seed_batch_10,False,,
r455_elililly,ELI LILLY,美国礼来公司,455,455,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,2,ccess & Health 44 Community Engagement 51 Inclusion on Purpose 55 Employee Experience 57 Human Rights 64 Patient Safety 68 Governance Our Governance Approach 72 Business Ethics 72 Corporate Governance 78 Supply Chain Management 82 Transpare,ccess & Health 44 Community Engagement 51 Inclusion on Purpose 55 Employee Experience 57 Human Rights 64 Patient Safety 68 Governance Our Governance Approach 72 Business Ethics 72 Corporate Governance 78 Supply Chain Management 82 Transpare,ccess & Health 44 Community Engagement 51 Inclusion on Purpose 55 Employee Experience 57 Human Rights 64 Patient Safety 68 Governance Our Governance Approach...,Structured standard tag: SASB; Standard role: Disclosure guideline,结构化标准标注：SASB；标准角色：披露指引,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,SASB,,,seed_batch_10,False,,
r456_koreagas,KOREA GAS,韩国天然气公司,456,456,KOGAS 2025 SUSTAINABILITY REPORT(A4).pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\KOGAS 2025 SUSTAINABILITY REPORT(A4).pdf,2,"er World.” To fulfill the mission, KOGAS ensures a stable supply of natural gas and faithfully carries out its social responsibilities by creating social values. Report Overview This report has been prepared in accordance with the Global Re","er World.” To fulfill the mission, KOGAS ensures a stable supply of natural gas and faithfully carries out its social responsibilities by creating social values. Report Overview This report has been prepared in accordance with the Global Re","er World.” To fulfill the mission, KOGAS ensures a stable supply of natural gas and faithfully carries out its social responsibilities by creating social val...",Structured standard tag: GRI; Standard role: Disclosure standard,结构化标准标注：GRI；标准角色：披露标准,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,GRI,,,seed_batch_12,False,,
r456_koreagas,KOREA GAS,韩国天然气公司,456,456,KOGAS 2025 SUSTAINABILITY REPORT(A4).pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\KOGAS 2025 SUSTAINABILITY REPORT(A4).pdf,3,Safety Responsibility Management Human Rights Management Talent Management Supply Chain Management Mutual Prosperity with the Local Communities Job Creation Customer Satisfaction Management Information Security 52 59 66 74 81 88 90 92 04 AP,Safety Responsibility Management Human Rights Management Talent Management Supply Chain Management Mutual Prosperity with the Local Communities Job Creation Customer Satisfaction Management Information Security 52 59 66 74 81 88 90 92 04 AP,Safety Responsibility Management Human Rights Management Talent Management Supply Chain Management Mutual Prosperity with the Local Communities Job Creation ...,Structured standard tag: SASB; Standard role: Disclosure guideline,结构化标准标注：SASB；标准角色：披露指引,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,SASB,,,seed_batch_12,False,,
r464_britishamericantobacco,BRITISH AMERICAN TOBACCO,英美烟草集团,464,464,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,75,"ment (DMA) with reference to the latest available European Sustainability Reporting Standards (ESRS) at the time. As we prepare for CSRD reporting we have continued to report with reference to other relevant frameworks, such as: – Global Re","ment (DMA) with reference to the latest available European Sustainability Reporting Standards (ESRS) at the time. As we prepare for CSRD reporting we have continued to report with reference to other relevant frameworks, such as: – Global Re",ment (DMA) with reference to the latest available European Sustainability Reporting Standards (ESRS) at the time. As we prepare for CSRD reporting we have co...,Structured standard tag: GRI; Standard role: Disclosure standard,结构化标准标注：GRI；标准角色：披露标准,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,GRI,,,seed_batch_10,False,,
r464_britishamericantobacco,BRITISH AMERICAN TOBACCO,英美烟草集团,464,464,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,75,"ment (DMA) with reference to the latest available European Sustainability Reporting Standards (ESRS) at the time. As we prepare for CSRD reporting we have continued to report with reference to other relevant frameworks, such as: – Global Re","ment (DMA) with reference to the latest available European Sustainability Reporting Standards (ESRS) at the time. As we prepare for CSRD reporting we have continued to report with reference to other relevant frameworks, such as: – Global Re",ment (DMA) with reference to the latest available European Sustainability Reporting Standards (ESRS) at the time. As we prepare for CSRD reporting we have co...,Structured standard tag: SASB; Standard role: Disclosure guideline,结构化标准标注：SASB；标准角色：披露指引,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,SASB,,,seed_batch_10,False,,
r466_bankofnewyorkmellon,BANK OF NEW YORK MELLON,纽约梅隆银行,466,466,2023-BANK OF NEW YORK MELLON sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2023-BANK OF NEW YORK MELLON sustainability-report.pdf,2,ivacy 80 Cyber Resilience 81 Supply Chain 83 Protecting Human Rights 85 People and Communities 87 Belonging and Inclusion 88 Investing in Our People 92 Empowering Communities 98 APPENDICES 102 About This Report 103 Materiality 104 Global Re,ivacy 80 Cyber Resilience 81 Supply Chain 83 Protecting Human Rights 85 People and Communities 87 Belonging and Inclusion 88 Investing in Our People 92 Empowering Communities 98 APPENDICES 102 About This Report 103 Materiality 104 Global Re,ivacy 80 Cyber Resilience 81 Supply Chain 83 Protecting Human Rights 85 People and Communities 87 Belonging and Inclusion 88 Investing in Our People 92 Empow...,Structured standard tag: GRI; Standard role: Disclosure standard,结构化标准标注：GRI；标准角色：披露标准,not_accepted_non_carbon_context,Rejected: no clear carbon / GHG / Scope context,不可采信：缺少明确碳/GHG/Scope 语境,"Keep out of accepted accounting data. Re-check only for miscoding, source attribution, or missing carbon context; if useful, re-extract as a new candidate rather than upgrading this row.",true_reject_priority,no,not_accepted_evidence,Standard reference,GRI,,,seed_batch_10,False,,
