company_id,company_name,world500_rank,industry_section_code,industry_section_name_zh,industry_section_name_en,source_type_primary_or_secondary,evidence_layer,reported_ratio,source_file,page,snippet,matched_keyword,calculation_method_context,is_explicit_reported_ratio,is_supplier_specific_data,is_spend_based,is_average_data,is_source_mix_inference,confidence,review_status
r401_suncorenergy,SUNCOR ENERGY,401,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2023_SUNCOR ENERGY_sustainability_report.pdf,84,"Category 3 emissions are estimated based on the total volume of natural gas used in Suncor’s oil sands mining, in situ and refining operations, on an equity interest basis.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_09 | seed_batch_09
r401_suncorenergy,SUNCOR ENERGY,401,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2023_SUNCOR ENERGY_sustainability_report.pdf,84,"Category 3 emissions are estimated based on the total volume of natural gas used in Suncor’s oil sands mining, in situ and refining operations, on an equity interest basis.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_09 | seed_batch_09
r421_jardinematheson,JARDINE MATHESON,421,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024_JARDINE MATHESON_sustainability_report.pdf,93,"Scope 1 GHG emissions are derived from combustion of fossil fuels and fugitive emissions (for example, refrigerants including R22, fire suppression, coalbed methane), and emissions resulting from the manufacture or processing of chemicals a",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_09 | seed_batch_09
r421_jardinematheson,JARDINE MATHESON,421,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024_JARDINE MATHESON_sustainability_report.pdf,93,"Scope 1 GHG emissions are derived from combustion of fossil fuels and fugitive emissions (for example, refrigerants including R22, fire suppression, coalbed methane), and emissions resulting from the manufacture or processing of chemicals a",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_09 | seed_batch_09
r428_jfeholdings,JFE HOLDINGS,428,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,JFE HOLDINGS sustainability2024e.pdf,20,"on from FY2013 levels • 47% reduction from FY2013 levels (FY2013: 15,600 tons, FY2023: 8,300 tons) ○ • Reduce CO2 emissions in its own plants and offices FY2024: 40% reduction from FY2013 levels SH • Reduce CO2 emissions through the procure",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_09 | seed_batch_09
r428_jfeholdings,JFE HOLDINGS,428,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,JFE HOLDINGS sustainability2024e.pdf,238,"EN • Reduce CO2 emissions in its own plants and offices FY2024: 40% reduction from FY2013 levels • Contribute to reduction in CO2 emissions (FY2023): 11.5 million tons per year PP.237-238,240 SH • Reduce CO2 emissions through the procure",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_09 | seed_batch_09
r448_jabil,JABIL,448,C,制造业,Manufacturing,secondary,spend_based_data,,2024 Sustainability Report_Jabil.pdf,56,"4For fiscal years 2022 and 2023, Category 1 emissions were calculated using a hybrid approach with primary data from suppliers when available and spend-based data for the remainder.",spend based data,Method-row source-mix inference,false,false,true,false,false,,seed_batch_10 | seed_batch_10
r448_jabil,JABIL,448,C,制造业,Manufacturing,secondary,spend_based_data,,2024 Sustainability Report_Jabil.pdf,56,"4For fiscal years 2022 and 2023, Category 1 emissions were calculated using a hybrid approach with primary data from suppliers when available and spend-based data for the remainder.",spend based data,Method-row source-mix inference,false,false,true,false,false,,seed_batch_10 | seed_batch_10
r007_apple,APPLE,7,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,Apple_Environmental_Progress_Report_2025.pdf,107,The review has not found assumptions or calculation errors on the carbon footprint data level that indicate the scope 3 carbon footprint has been materially misstated.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_01
r008_unitedhealthgroup,UNITEDHEALTH GROUP,8,J,金融业,Finance,secondary,spend_based_data,,UNITEDHEALTH GROUP—2024-sustainability-report.pdf,70,"Enrolling suppliers in the CDP program also helps them measure their climate impact and manage their emissions, while helping us measure our Scope 3 footprint, allowing us to improve upon our current spend-based method of measurement.",spend based data,Method-row source-mix inference,false,false,true,false,false,,seed_batch_01
r010_cvshealth公司,CVS Health,10,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,CVS Health-2024-Impact-Report-Appendix.pdf,83,Decarbon ization of operations through renewable energy generation Medium Opportunity All We can continue to reduce our Scope 2 emissions through entering into a power purchase agreement (PPA) or virtual PPA (provided the grid has higher em,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_01
r065_mitsubishi,MITSUBISHI,65,L,租赁和商务服务业,Leasing and Business Services,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,MITSUBISHI-ESG-2024.pdf,66,"duction targets will be adjusted as required in line with progress of technological developments, economic viability and policy/ institutional support. *4 The increase in Scope 1 emissions in FY2023 compared to the previous year is mainly d",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_02
r066_metaplatforms公司,Meta Platforms,66,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,Meta-2024-Sustainability-Report.pdf,89,A new Category 5 estimation methodology was developed to improve completeness across all operations. ii.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_13
r077_deutschetelekom,DEUTSCHE TELEKOM,77,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,DEUTSCHE TELEKOM-cr_en_2022_dt_final.pdf,100,"It facilitates intelligent fleet design, using the pre- defined parameters of carbon budget (Scopes 1-3), number of vehicles, and planned usage in kilometers (for Scope 3 calcula­ tion) to recommend vehicle configurations and identifies pot",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_02
r089_rosneftoil,ROSNEFT OIL,89,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,ROSNEFT OIL-Rosneft_SR2024_ENG.pdf,63,"ption of primary energy and CO2 emissions Primary energy consumption, btoe CO2 emissions, bt of CO2 Multipolar World Scenario “Below 2 °C” Scenario 2050 2050 2022* 15 +28 % -9 % 34.3 +1 % -65 % 1 Categories of emission sources, recordable g",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_03
r098_eni,ENI,98,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,ENI-Annual-Report-2024.pdf,165,2) Renewables: 1.9 MtCO2eq. - The representative emission factors used were processed based on IEA (Emission Factors 2024) data.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_13
r101_eon,E.ON,101,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,E.ON-GB24-gesamt-EN_final.pdf,42,We therefore quantify Scope 3 emissions from the generation of this power by using the official national emission factors of the countries in which we purchase the power that we resell to end-customers (see the “Progress and Measures” secti,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_13
r119_christiandior,CHRISTIAN DIOR,119,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,ChristianDior_2024_Annual_Report.pdf,103,"Environment Sustainability Report and Vigilance Plan 101 Annual Report as of December 31, 2024 The table below details planned actions to achieve the 2030 Scope 3 target: Priorities Actions Description and assumptions Reduction targeted rel",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_11
r128_sony,SONY,128,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,SONY-SustainabilityReport2025_E.pdf,25,ties in order to realize a sustainable society Climate Change • Annual energy consumption reduction rate per product: Down 4.6% (compared to fiscal year 2018) • Greenhouse gas emissions from sites: Down 5.3% (compared to fiscal year 2020) •,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_13
r139_lowes,LOWE'S,139,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,Lowes_2024_CRR_6.30.25_1_0.pdf,10,"mes CUSTOMERS Helped RILA and other retailers launch the Direct-use Product Emission Database, which helps other retailers measure the energy impact products have during their use in customers’ homes Continued to work with our suppliers to",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_04
r150_wuchanzhongdagroup,WUCHAN ZHONGDA GROUP,150,L,租赁和商务服务业,Leasing and Business Services,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024物产中大集团股份有限公司环境、社会及治理报告.pdf,90,这| (IN 2006,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,auto_backfilled_needs_review
r150_wuchanzhongdagroup,WUCHAN ZHONGDA GROUP,150,L,租赁和商务服务业,Leasing and Business Services,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,,,"物产中大环境、社会和公司治理报告 \ 安全生产管理体系 一一 认真履行安全生产的监督管理职责，按照""党政同责、一岗双责、齐抓共管、失职追责""和""“管 元通 行业必须管安全、管业务必须管安全、管生产经营必须管安全""的原则，建立健全安全生产中 公司 管理工作体系和全员安全生产责任制，监督、指导各成员公司依法履行安全生产工作职责，及时 一 协调.解决安全生产工作中的重大问题, 切实筑牢安全防线, 保证元通汽车持续、健康、稳定发展。 一 健全安全责任...",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,auto_backfilled_needs_review
r168_torontodominionbank,TORONTO-DOMINION BANK,168,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,55,es the sources of our Scope 1 and 2 GHG emissions and shows that more than half of these emissions are derived from the generation of the electricity we purchase.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_05
r185_zhejianggeelyholdinggroup,ZHEJIANG GEELY HOLDING GROUP,185,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,39,Structured data-source tag: Secondary data; Structured assurance tag: Report disclosure,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,manual_axis_backfill
r189_itaúunibancoholding,ITAÚ UNIBANCO HOLDING,189,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,124,"85% 84% 100% 1 Following the PCAF recommendations, we measure residential emissions based on the residence's energy consumption, taking into account the Brazilian energy matrix (a score of 4 reflects the use of this information and the adop",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_05
r226_mizuhofinancialgroup,MIZUHO FINANCIAL GROUP,226,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,MIZUHO FINANCIAL GROUP esg_databook_2024.pdf,14,"69 ガソリン*2海外分 Gasoline outside Japan t- CO2 962 753 663 ☆ 602 880 678 〇 1,135 小計 Subtotal t- CO2 14,756 ★ 14,053 ★ 11,306 ☆ 11,996 12,453 10,946 〇 11,566 間接的エネルギ ー消費 （スコープ２） Indirect energy consumption (Scope 2) 電力*3国内分（基礎排出係数）*10 Electricit",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_06
r260_newyorklifeinsurance,NEW YORK LIFE INSURANCE,260,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,44,"Additionally, New York Life employs estimates for about 30% of our Scope 2 emissions (based on total square footage) for leased sites where direct usage data is unavailable.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_06
r290_phoenixpharma,PHOENIX PHARMA,290,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,PHOENIX_Sustainability_Report_2024_25.pdf,14,"828 69,843 Scope 2 District heating 3,867 4,323 961 5) Electricity (location-based) 68,181 74,929 2) 78,229 Electricity (market-based) 48,512 50,834 2) 52,812 Total (location-based) 72,053 79,252 79,190 Total (market-based) 52,384 55,157 53",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_14
r302_chubb,CHUBB,302,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,Chubb-2024-Sustainability-Report.pdf,13,"Because Scope 3 emissions lack utility as a business planning tool and are not financially material, Chubb has concluded that Scope 3 emissions disclosures, which rely on aggregation of estimated data across our diverse lines of business, d",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_07
r356_thermofisherscientific,THERMO FISHER SCIENTIFIC,356,C,制造业,Manufacturing,secondary,spend_based_data,,2023-THERMO FISHER SCIENTIFIC-CSR-Report.pdf,62,"In addition, we developed a greenhouse gas allocation report to support customers in transitioning from spend-based to primary data in their Scope 3 reporting.",spend based data,Method-row source-mix inference,false,false,true,false,false,,seed_batch_08
r379_日本kddi电信公司,KDDI,379,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,kddi_sir2024_e.pdf,34,1 and Scope 2) 3 Additional*6 renewable energy ratio of 50% or more in KDDI Fiscal 2030 Achieve a ratio of at least 50% of additional renewable energy to the electricity consumed by KDDI 4 Switching 100% of power usage by TELEHOUSE data cen,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_12
r427_broadcom,BROADCOM,427,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,broadcom-2024-corpresponsibility-final.pdf,62,GREENHOUSE GAS EMISSIONS DATA Emission factors used in Scope 1 emissions calculations include the U.S.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_09
r446_aiagroup,AIA GROUP,446,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,AIA GROUP-Main-ESG-Report_CH.pdf,58,Structured data-source tag: Secondary data; Structured assurance tag: Assurance,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,manual_axis_backfill
r462_aisin,AISIN,462,C,制造业,Manufacturing,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024 AISIN_integrated report.pdf,93,Greenhouse gas emissions (Scope 1 and 2) ■ Calculation method Total CO2 emissions = Σ (fuel consumed x CO2 emission factor) + Σ (energy purchased x CO2 emission factor) CO2 emission factor Emissions from FY2020 to FY2024 Domestic Fuel Emis,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_10
r491_apolloglobalmanagement,APOLLO GLOBAL MANAGEMENT,491,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,apollo-2024-sustainability-report-june-2025.pdf,34,The offsets from these projects broadly reflect the regions where the Scope 1 emissions are estimated to have originated based on the accounting data available.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_14
r001_walmart,WALMART,1,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r002_amazoncom,AMAZON.COM,2,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r015_toyotamotor,TOYOTA MOTOR,15,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r018_cencora公司,Cencora,18,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r019_trafiguragroup,TRAFIGURA GROUP,19,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r020_costcowholesale,COSTCO WHOLESALE,20,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r021_jpmorganchase,JPMORGAN CHASE,21,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r025_bp,BP,25,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r029_chevron,CHEVRON,29,B,采矿业,Mining,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r030_chinaconstructionbank,CHINA CONSTRUCTION BANK,30,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r031_samsungelectronics,SAMSUNG ELECTRONICS,31,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r032_honhaiprecisionindustry,HON HAI PRECISION INDUSTRY,32,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r033_cignagroup,CIGNA GROUP,33,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r041_bmwgroup,BMW GROUP,41,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r042_mercedesbenzgroup,MERCEDES-BENZ GROUP,42,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r045_citigroup,CITIGROUP,45,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r046_centene公司,Centene,46,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r047_jdcom,JD.COM,47,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r048_homedepot,HOME DEPOT,48,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r050_marathonpetroleum,MARATHON PETROLEUM,50,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r052_phillips66公司,Phillips 66,52,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r055_chinamobilecommunications,CHINA MOBILE COMMUNICATIONS,55,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r058_fanniemae,FANNIE MAE,58,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r059_chinalifeinsurance,CHINA LIFE INSURANCE,59,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r060_walgreensbootsalliance,WALGREENS BOOTS ALLIANCE,60,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r063_chinacommunicationsconstruction,CHINA COMMUNICATIONS CONSTRUCTION,63,E,建筑业,Construction,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r068_verizoncommunications,VERIZON COMMUNICATIONS,68,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r070_alibabagroupholding,ALIBABA GROUP HOLDING,70,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r071_citicgroup,CITIC GROUP,71,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r074_atandt,AT&T,74,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r079_uniper公司,Uniper,79,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r090_target,TARGET,90,L,租赁和商务服务业,Leasing and Business Services,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r100_sk集团,SK,100,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r105_boschgroup,BOSCH GROUP,105,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r110_tesla,TESLA,110,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r113_brookfield,BROOKFIELD,113,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r115_johnsonandjohnson,JOHNSON & JOHNSON,115,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r117_adm公司,ADM,117,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r120_nippontelegraphandtelephone,NIPPON TELEGRAPH AND TELEPHONE,120,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r122_carrefour,CARREFOUR,122,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r123_pepsico,PEPSICO,123,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r127_fedex,FEDEX,127,G,交通运输、仓储和邮政业,"Transport, Storage and Post",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r129_chinafawgroup,CHINA FAW GROUP,129,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r131_waltdisney,WALT DISNEY,131,R,文化、体育和娱乐业,"Culture, Sports and Entertainment",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r133_delltechnologies,DELL TECHNOLOGIES,133,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r134_dhlgroup,DHL GROUP,134,G,交通运输、仓储和邮政业,"Transport, Storage and Post",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r135_chinatelecommunications,CHINA TELECOMMUNICATIONS,135,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r136_nissanmotor,NISSAN MOTOR,136,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r140_tesco,TESCO,140,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r141_tencentholdings,TENCENT HOLDINGS,141,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r143_byd,BYD,143,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r152_albertsons,ALBERTSONS,152,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r153_eneosholdings,ENEOS HOLDINGS,153,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r156_uspostalservice,U.S. POSTAL SERVICE,156,G,交通运输、仓储和邮政业,"Transport, Storage and Post",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r157_jiangxicopper,JIANGXI COPPER,157,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r158_peoplesinsurancecoofchina,PEOPLE'S INSURANCE CO. OF CHINA,158,J,金融业,Finance,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r159_boeing,BOEING,159,C,制造业,Manufacturing,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r163_sysco,SYSCO,163,F,批发和零售业,Wholesale and Retail Trade,primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
r165_pertamina,PERTAMINA,165,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,method_row_source_mix_inference,,,,,method row source mix inference,Method-row source-mix inference,false,false,false,false,true,,
