queue_id,company_id,report_id,inventory_year,scope_en,gas,disclosed_gwp_version_en,candidate_gwp_version_en,time_horizon_years,standard_basis_en,fossil_or_biogenic_ch4_basis,applies_to_factor_id,applies_to_emission_record_id,evidence_page,source_file,extraction_snippet,review_decision,reviewer_note,confidence_level
gwp_00234,r198_wilmarinternational,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r198_wilmarinternational_Scope 1__234,25,24_0151_wilmar_2024_sr-v7-27-may.pdf,"...ar’s emissions arise from our factories and upstream palm oil operations. In 2024, our total Scope 1 and Scope 2 (market-based) GHG emissions8 were 12.3 million tCO2e (2023: 12.8 million tCO2e^), including 0.5 million tCO2e9 (2023: 0.6 million tCO2e) from land use change. Given t",,,
gwp_00235,r198_wilmarinternational,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r198_wilmarinternational_Scope 2__235,25,24_0151_wilmar_2024_sr-v7-27-may.pdf,"...ns arise from our factories and upstream palm oil operations. In 2024, our total Scope 1 and Scope 2 (market-based) GHG emissions8 were 12.3 million tCO2e (2023: 12.8 million tCO2e^), including 0.5 million tCO2e9 (2023: 0.6 million tCO2e) from land use change. Given the decrease ",,,
gwp_00236,r199_caterpillar,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r199_caterpillar_Scope 1__236,64,CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,Page 64 explicitly reports Scope 1 direct emissions at 0.70 million metric tons CO2e.,,,
gwp_00237,r199_caterpillar,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r199_caterpillar_Scope 2__237,64,CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,Page 64 reports 2024 Scope 2 location-based emissions at 0.77 million metric tons CO2e.,,,
gwp_00238,r199_caterpillar,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r199_caterpillar_Scope 2__238,64,CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,Page 64 reports 2024 Scope 2 market-based indirect emissions from purchased electricity heat or steam at 0.69 million metric tons CO2e.,,,
gwp_00239,r199_caterpillar,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r199_caterpillar_Scope 3__239,67,CATERPILLAR 2024 SUSTAINABILITY REPORT.pdf,Auto-verified from page 67; value 64 MtCO2e.,,,
gwp_00240,r201_koreaelectricpower,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r201_koreaelectricpower_Scope 1__240,59,(KEPCO)2024SustainabilityReport_Eng.pdf,"Auto-verified from page 59; value 37,142,060 tCO2e.",,,
gwp_00241,r201_koreaelectricpower,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r201_koreaelectricpower_Scope 2__241,149,(KEPCO)2024SustainabilityReport_Eng.pdf,"...2021 2022 2023 KEPCO GHG emissions Scope 1 (direct emissions) tCO2eq 799,047 706,644 649,356 Scope 2 (indirect emissions) tCO2eq 210,820 221,251 221,275 Scope 3 (all other indirect emissions) tCO2eq 220,002,720 214,273,227 194,127,327 GHG emissions reduction (reduction from previ",,,
gwp_00242,r202_metlife,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r202_metlife_Scope 1__242,105,metlife_sustainability_report_2024.pdf,"Auto-extracted from page 105; value 10,611 tons CO2e.",,,
gwp_00243,r202_metlife,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r202_metlife_Scope 2__243,105,metlife_sustainability_report_2024.pdf,location-based Auto-extracted from page 105; value 1 metric tons CO2e.,,,
gwp_00244,r206_chinavanke,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r206_chinavanke_Scope 1__244,45,2024-CHINA VANKE-sustainability-report.pdf,Page 45 reports 2024 Scope 1 GHG emissions at 14570.20 tCO2e; stored as 0.0145702 MtCO2e.,,,
gwp_00245,r206_chinavanke,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r206_chinavanke_Scope 2__245,45,2024-CHINA VANKE-sustainability-report.pdf,Page 45 reports 2024 Scope 2 GHG emissions at 261326.83 tCO2e; stored as 0.26132683 MtCO2e. The source sentence does not specify market-based or location-based method.,,,
gwp_00246,r206_chinavanke,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r206_chinavanke_Scope 3__246,50,2024-CHINA VANKE-sustainability-report.pdf,Auto-extracted from page 50; value 2022 tCO2e.,,,
gwp_00247,r209_lg电子,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r209_lg电子_Scope 1__247,24,2024-2025_LGE_Sustainability_Report_English.pdf,"s (Scope 1) South Korea 1,000 tCO2eq 110 75 77 Overseas 155 134 148 Indirect GHG emissions (Scope 2) South Korea 224 217 226 Overseas 438 448 455 Total (Scope 1+ Scope 2) 928 874 907 GHG Emissions Intensity 1,000 tCO2eq/KRW 100 billion 1.12",,,
gwp_00248,r222_nvidia,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r222_nvidia__1_248,29,NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,"NVIDIA Sustainability | Sustainability Indicators 29 Message From Our CEO Introduction Energy, Efficiency, and Climate People, Diversity, and Inclusion Product Value Chain Responsible Business Sustainability Indicators Energy, Efficiency...",,,
gwp_00249,r222_nvidia,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r222_nvidia__2_249,29,NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,"NVIDIA Sustainability | Sustainability Indicators 29 Message From Our CEO Introduction Energy, Efficiency, and Climate People, Diversity, and Inclusion Product Value Chain Responsible Business Sustainability Indicators Energy, Efficiency...",,,
gwp_00250,r222_nvidia,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r222_nvidia__3_250,29,NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,"NVIDIA Sustainability | Sustainability Indicators 29 Message From Our CEO Introduction Energy, Efficiency, and Climate People, Diversity, and Inclusion Product Value Chain Responsible Business Sustainability Indicators Energy, Efficiency...",,,
gwp_00251,r222_nvidia,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r222_nvidia__4_251,29,NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,"NVIDIA Sustainability | Sustainability Indicators 29 Message From Our CEO Introduction Energy, Efficiency, and Climate People, Diversity, and Inclusion Product Value Chain Responsible Business Sustainability Indicators Energy, Efficiency...",,,
gwp_00252,r222_nvidia,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r222_nvidia__5_252,29,NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,"NVIDIA Sustainability | Sustainability Indicators 29 Message From Our CEO Introduction Energy, Efficiency, and Climate People, Diversity, and Inclusion Product Value Chain Responsible Business Sustainability Indicators Energy, Efficiency...",,,
gwp_00253,r222_nvidia,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r222_nvidia__6_253,29,NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,"NVIDIA Sustainability | Sustainability Indicators 29 Message From Our CEO Introduction Energy, Efficiency, and Climate People, Diversity, and Inclusion Product Value Chain Responsible Business Sustainability Indicators Energy, Efficiency...",,,
gwp_00254,r222_nvidia,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r222_nvidia__7_254,29,NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,"NVIDIA Sustainability | Sustainability Indicators 29 Message From Our CEO Introduction Energy, Efficiency, and Climate People, Diversity, and Inclusion Product Value Chain Responsible Business Sustainability Indicators Energy, Efficiency...",,,
gwp_00255,r222_nvidia,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r222_nvidia__8_255,29,NVIDIA-Sustainability-Report-Fiscal-Year-2025.pdf,"NVIDIA Sustainability | Sustainability Indicators 29 Message From Our CEO Introduction Energy, Efficiency, and Climate People, Diversity, and Inclusion Product Value Chain Responsible Business Sustainability Indicators Energy, Efficiency...",,,
gwp_00256,r224_zurichinsurancegroup,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r224_zurichinsurancegroup_Scope 3__256,65,ZURICH INSURANCE GROUP sustainability-report-2024.pdf,Auto-verified from page 65; value 18 tCO2e.,,,
gwp_00257,r230_bungeglobal,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r230_bungeglobal_Scope 1__257,24,2025-Bunge-Global-Sustainability-Report.pdf,"Auto-verified from page 24; value 136,679,303 tCO2e.",,,
gwp_00258,r230_bungeglobal,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r230_bungeglobal_Scope 2__258,24,2025-Bunge-Global-Sustainability-Report.pdf,"Auto-verified from page 24; value 1,665,988 tCO2e.",,,
gwp_00259,r230_bungeglobal,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r230_bungeglobal_Scope 3__259,72,2025-Bunge-Global-Sustainability-Report.pdf,"...sions 3,153,385 2,533,103 Emissions intensity (Scope 1 & 2) (kgCO2e/MT) 42.67 2024 Indirect (Scope 3) Emissions (metric tons CO2e)2 SBT Target Categories: Category 1: Purchased goods & services 92,215,275 85,106,012 Category 3: Fuel and energy related activities 2,000,831 2,098,3",,,
gwp_00260,r231_anheuserbuschinbev,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r231_anheuserbuschinbev_Scope 3__260,75,20224-ANHEUSER-BUSCH INBEV-sustainability-report,Auto-verified from page 75; value 4.64 MTCO2e.,,,
gwp_00261,r234_panasonicholdings,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r234_panasonicholdings_Scope 1__261,88,2025_Sustainability Date Book PANASONIC HOLDINGS.pdf,Auto-extracted from page 88; value 224 kt CO2.,,,
gwp_00262,r234_panasonicholdings,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r234_panasonicholdings_Scope 2__262,155,2025_Sustainability Date Book PANASONIC HOLDINGS.pdf,...m energy use (tCO2e) • Scope 1 GHG emissions (including the breakdown of the GHGs) (tCO2e) • Scope 2 GHG emissions (including the breakdown of the GHGs) (tCO2e) • CO2 emissions for logistics (tCO2e) 4 • Scope 3 GHG emissions Category11 (Use of sold products) (tCO2e) • Amount of r,,,
gwp_00263,r235_conocophillips,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r235_conocophillips_Scope 1__263,85,2024-sustainability-report CONOCOPHILLIPS.pdf,Auto-extracted from page 85; value 17.7 million metric tons CO2e.,,,
gwp_00264,r235_conocophillips,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r235_conocophillips_Scope 2__264,85,2024-sustainability-report CONOCOPHILLIPS.pdf,Manual PDF-page validation accepted this direct-use Scope value. Source file: 2024-sustainability-report CONOCOPHILLIPS.pdf. PDF page: 85. Reported value: 0.93 MtCO2e. Scope 2 reporting method: Market-Based.,,,
gwp_00265,r237_deltaairlines,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r237_deltaairlines_Scope 1__265,57,delta-difference-2024-report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: delta-difference-2024-report.pdf. PDF page: 57. Reported value: 37,284,766 tCO2e.",,,
gwp_00266,r237_deltaairlines,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r237_deltaairlines_Scope 3__266,57,delta-difference-2024-report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: delta-difference-2024-report.pdf. PDF page: 57. Reported value: 23,119,882 tCO2e.",,,
gwp_00267,r241_tdsynnex公司,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r241_tdsynnex公司_Scope 2__267,67,tdsynnex-fy2024-ccr-ada.pdf,Auto-verified from page 67; value 2 tCO2e.,,,
gwp_00268,r247_repsol,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r247_repsol_Scope 1__268,41,REPSOL consolidated-statement-non-financial-information-sustainability-information-2024.pdf,"The quantitative data of the emissions inventory for Scope 1, 2 and 3, as well as the total GHG emissions, are detailed below: Emissions inventory for Scope 1, 2 and 3 Hindsight Milestones and target years 2018 2023 2024 % 2024 / 2023 2030 2050 Scope 1 GHG emissions Gross Scope 1",,,
gwp_00269,r252_bancobradesco,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r252_bancobradesco_Scope 1__269,155,2024  BANCO BRADESCO ESG Report.pdf,"Auto-verified from page 155; value 19,631 tCO2e.",,,
gwp_00270,r252_bancobradesco,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r252_bancobradesco_Scope 2__270,47,2024  BANCO BRADESCO ESG Report.pdf,market-based Auto-verified from page 47; value 2019 tCO2e.,,,
gwp_00271,r255_chartercommunications,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r255_chartercommunications_Scope 1__271,22,2023 CHARTER COMMUNICATIONS esg-report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2023 CHARTER COMMUNICATIONS esg-report.pdf. PDF page: 22. Reported value: 431,504 tCO2e.",,,
gwp_00272,r255_chartercommunications,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r255_chartercommunications_Scope 3__272,22,2023 CHARTER COMMUNICATIONS esg-report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2023 CHARTER COMMUNICATIONS esg-report.pdf. PDF page: 22. Reported value: 957,348 tCO2e.",,,
gwp_00273,r258_bharatpetroleum,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r258_bharatpetroleum_Scope 1__273,78,BHARAT PETROLEUM sustainability-report-2023-24.pdf,...00 5.00 10.00 15.00 20.00 25.00 30.00 FY 2020-21 FY 2019-20 FY 2021-22 FY 2022-23 FY 2023-24 Scope 1 (in 000 MTCO2e) - Refineries Scope 2 (in 000 MTCO2e) - Refineries Scope 1 (in 000 MTCO2e) - Other BU's Scope 2 (in 000 MTCO2e) - Other BU's Scope 2: Indirect GHG Emissions (in 000,,,
gwp_00274,r258_bharatpetroleum,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r258_bharatpetroleum_Scope 2__274,78,BHARAT PETROLEUM sustainability-report-2023-24.pdf,... FY 2020-21 FY 2019-20 FY 2021-22 FY 2022-23 FY 2023-24 Scope 1 (in 000 MTCO2e) - Refineries Scope 2 (in 000 MTCO2e) - Refineries Scope 1 (in 000 MTCO2e) - Other BU's Scope 2 (in 000 MTCO2e) - Other BU's Scope 2: Indirect GHG Emissions (in 000 MTCO2e) Particulars FY 2023-24 FY 20,,,
gwp_00275,r258_bharatpetroleum,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r258_bharatpetroleum_Scope 3__275,79,BHARAT PETROLEUM sustainability-report-2023-24.pdf,Scope 3 Emissions (in 000 MTCO2e) Scope 3: Indirect GHG Emissions (in 000 MTCO2e) Particulars FY 2023-24 FY 2022-23 FY 2021-22 FY 2020-21 FY 2019-20 Emissions by Crude & LPG imported 350.46 486.38 314.22 282.56 306.21 Emissions by downstream transportation of goods & services 606,,,
gwp_00276,r260_newyorklifeinsurance,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r260_newyorklifeinsurance__6_276,54,2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,"New York Life | Corporate Responsibility Report 01 54 Empowering Our People 05 06 07 07 Appendix 02 01 03 04 05 06 OPERATING WITH ENVIRONMENTAL RESPONSIBILITY27 2019 2020 2021 2022 2023 2024 Scope 1 GHG Emissions 6,072 6,704 7,702 9,866 ...",,,
gwp_00277,r260_newyorklifeinsurance,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r260_newyorklifeinsurance__13_277,54,2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,"New York Life | Corporate Responsibility Report 01 54 Empowering Our People 05 06 07 07 Appendix 02 01 03 04 05 06 OPERATING WITH ENVIRONMENTAL RESPONSIBILITY27 2019 2020 2021 2022 2023 2024 Scope 1 GHG Emissions 6,072 6,704 7,702 9,866 ...",,,
gwp_00278,r260_newyorklifeinsurance,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r260_newyorklifeinsurance_Scope 1__278,54,2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,"Auto-extracted from page 54; value 9,435 MT CO2e.",,,
gwp_00279,r260_newyorklifeinsurance,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r260_newyorklifeinsurance_Scope 2__279,54,2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,"market-based Auto-extracted from page 54; value 95,548 MT CO2e.",,,
gwp_00280,r260_newyorklifeinsurance,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r260_newyorklifeinsurance_Scope 3__280,54,2024NEW YORK LIFE INSURANCE Corporate-Responsibility-Report.pdf,"Auto-extracted from page 54; value 28,431 MT CO2e.",,,
gwp_00281,r261_intel,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r261_intel_Scope 1__281,36,INTEL CSR-2024-25-Full-Report.pdf,"Auto-verified from page 36; value 13,853,000 tCO2e.",,,
gwp_00282,r261_intel,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r261_intel_Scope 2__282,36,INTEL CSR-2024-25-Full-Report.pdf,"location-based Auto-verified from page 36; value 3,179,000 tCO2e.",,,
gwp_00283,r262_tjx公司,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r262_tjx公司_Scope 1__283,68,tjx-2025-global-corporate-responsibility-report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: tjx-2025-global-corporate-responsibility-report.pdf. PDF page: 68. Reported value: 143,258 tCO2e.",,,
gwp_00284,r262_tjx公司,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r262_tjx公司_Scope 3__284,68,tjx-2025-global-corporate-responsibility-report.pdf,"Auto-verified from page 68; value 12,600 MTCO2e.",,,
gwp_00285,r263_novartis,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r263_novartis_Scope 2__285,28,novartis-integrated-report-2024.pdf,market-based Auto-verified from page 28; value 1 000 tCO2e.,,,
gwp_00286,r263_novartis,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r263_novartis_Scope 1__286,61,novartis-integrated-report-2024.pdf,... energy generated on site 0.1 0.1 0.0 ∆ Greenhouse gas (GHG) emissions (1 000 tCO2e) 3 Total Scope 1 emissions 207.0 251.1 263.2 ∆ Total Scope 2 emissions (market-based) 30.0 44.1 106.6 ∆ Total Scope 2 emissions (location-based) 200.4 194.9 259.7 ∆ Total Scope 1 and Scope 2 emiss,,,
gwp_00287,r263_novartis,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r263_novartis_Scope 3__287,61,novartis-integrated-report-2024.pdf,...s (location-based) 200.4 194.9 259.7 ∆ Total Scope 1 and Scope 2 emissions 237.0 295.2 369.8 Total Scope 3 emissions 4 4 350.3 4 573.7 4 994.0 ∆ Purchased goods and services 5 3 372.5 3 498.4 4 113.2 Capital goods 5 195.7 208.6 181.6 Fuel and energy related activities 96.6 178.4 ,,,
gwp_00288,r264_riotintogroup,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r264_riotintogroup__10_288,75,2024-RIO TINTO GROUP-annual-report.pdf,"Scope 1 GHG emissions covered under an emissions-limiting regulation (Mt CO2e), equity based 2024 Total gross global Scope 1 GHG emissions (CO2e) covered under emissions-limiting regulations (Mt CO2e) 19.2 Total gross global Scope 1 GHG ...",,,
gwp_00289,r264_riotintogroup,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r264_riotintogroup_Scope 3__289,60,2024-RIO TINTO GROUP-annual-report.pdf,Page 60 explicitly reports total Scope 3 emissions at 574.6 Mt CO2e on an equity basis.,,,
gwp_00290,r264_riotintogroup,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r264_riotintogroup_Scope 1__290,74,2024-RIO TINTO GROUP-annual-report.pdf,Performance against target: Scope 1 and 2 GHG emissions - adjusted equity basis (Baseline1) Equity GHG emissions (Mt CO2e) 2024 2023 2018 Adjusted (Baseline) Scope 1 and 2 emissions2 30.7 33.9 Carbon credits3 1.1 0 Baseline net Scope 1 and 2 emissions 29.6 33.9 Emissions target b,,,
gwp_00291,r264_riotintogroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r264_riotintogroup_Scope 2__291,323,2024-RIO TINTO GROUP-annual-report.pdf,"...nable assurance opinion: Scope 1 and 2 GHG Emissions In our opinion, Total gross Scope 1 and Scope 2 (Location-Based) Greenhouse Gas (GHG) Emissions (equity basis) of 30.8 Mt CO2e and Total gross Scope 1 and Scope 2 (Market-Based) Greenhouse Gas (GHG) Emissions (equity basis) of ",,,
gwp_00292,r264_riotintogroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r264_riotintogroup_Scope 2__292,323,2024-RIO TINTO GROUP-annual-report.pdf,...d) Greenhouse Gas (GHG) Emissions (equity basis) of 30.8 Mt CO2e and Total gross Scope 1 and Scope 2 (Market-Based) Greenhouse Gas (GHG) Emissions (equity basis) of 29.8 Mt CO2e presented in the Sustainability sections of the Rio Tinto 2024 Reports for the year ended 31 December ,,,
gwp_00293,r266_prudentialfinancial,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r266_prudentialfinancial__6_293,51,Prudential-s-2024-Sustainability-Report.pdf,EMISSIONS METHODOLOGY AND DATA 2024 Sustainability Report 51 Additional Information Environmental Stewardship Investing Sustainably Governance Our Culture Our Purpose Our Impact DETAILED EMISSIONS DATA (continued) Table 5. Prudential’s O...,,,
gwp_00294,r266_prudentialfinancial,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r266_prudentialfinancial_Scope 3__294,46,Prudential-s-2024-Sustainability-Report.pdf,"Auto-extracted from page 46; value 255,541 tCO2e.",,,
gwp_00295,r266_prudentialfinancial,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r266_prudentialfinancial_Scope 1__295,45,Prudential-s-2024-Sustainability-Report.pdf,"...2024 52% OF ELECTRICITY COMES FROM RENEWABLE SOURCES VIA CONTRACTUAL AGREEMENTS 13,609 TCO2E SCOPE 1 EMISSIONS 9,307 TCO2E SCOPE 2 EMISSIONS (MARKET-BASED) 255,541 TCO2E SCOPE 3 EMISSIONS 2024 Sustainability Report 45 Additional Information Environmental Stewardship Investing Sus",,,
gwp_00296,r266_prudentialfinancial,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r266_prudentialfinancial_Scope 2__296,45,Prudential-s-2024-Sustainability-Report.pdf,"...FROM RENEWABLE SOURCES VIA CONTRACTUAL AGREEMENTS 13,609 TCO2E SCOPE 1 EMISSIONS 9,307 TCO2E SCOPE 2 EMISSIONS (MARKET-BASED) 255,541 TCO2E SCOPE 3 EMISSIONS 2024 Sustainability Report 45 Additional Information Environmental Stewardship Investing Sustainably Governance Our Cultur",,,
gwp_00297,r268_bhpgroup,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r268_bhpgroup_Scope 3__297,51,250819_bhpannualreport2025.pdf,Auto-extracted from page 51; value 377.6 MtCO2.,,,
gwp_00298,r268_bhpgroup,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r268_bhpgroup_Scope 1__298,51,250819_bhpannualreport2025.pdf,"...trol basis (MtCO2-e, unless otherwise indicated) FY2025 FY2024 FY2023 Total operations basis Scope 1 emissions 7.4 8.1 8.0 Scope 2 emissions 1.3 1.9 1.9 Total operational GHG emissions 8.7 10.0 9.9 Location-based Scope 2 emissions 3.1 3.7 3.8 Operational GHG emissions intensity (",,,
gwp_00299,r268_bhpgroup,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r268_bhpgroup_Scope 2__299,51,250819_bhpannualreport2025.pdf,...sions 7.4 8.1 8.0 Scope 2 emissions 1.3 1.9 1.9 Total operational GHG emissions 8.7 10.0 9.9 Location-based Scope 2 emissions 3.1 3.7 3.8 Operational GHG emissions intensity (tCO2-e per tonne of copper equivalent production) 1.6 1.8 1.7 Notes - Definition: Scope 3 emissions refer,,,
gwp_00300,r269_hp,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r269_hp__1_300,160,2024_HP_sustainability_report.pdf,"Appendix | Indepndent Accountants’ Review Report Appendix A - HP Inc. Schedules of Select Sustainability Information Schedule of Select Environmental Metrics for the year ended October 31, 2024 Indicator name Scope Unit of measure Report...",,,
gwp_00301,r269_hp,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r269_hp__2_301,160,2024_HP_sustainability_report.pdf,"Appendix | Indepndent Accountants’ Review Report Appendix A - HP Inc. Schedules of Select Sustainability Information Schedule of Select Environmental Metrics for the year ended October 31, 2024 Indicator name Scope Unit of measure Report...",,,
gwp_00302,r269_hp,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r269_hp__3_302,160,2024_HP_sustainability_report.pdf,"Appendix | Indepndent Accountants’ Review Report Appendix A - HP Inc. Schedules of Select Sustainability Information Schedule of Select Environmental Metrics for the year ended October 31, 2024 Indicator name Scope Unit of measure Report...",,,
gwp_00303,r269_hp,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r269_hp__6_303,160,2024_HP_sustainability_report.pdf,"Appendix | Indepndent Accountants’ Review Report Appendix A - HP Inc. Schedules of Select Sustainability Information Schedule of Select Environmental Metrics for the year ended October 31, 2024 Indicator name Scope Unit of measure Report...",,,
gwp_00304,r269_hp,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r269_hp__7_304,160,2024_HP_sustainability_report.pdf,"Appendix | Indepndent Accountants’ Review Report Appendix A - HP Inc. Schedules of Select Sustainability Information Schedule of Select Environmental Metrics for the year ended October 31, 2024 Indicator name Scope Unit of measure Report...",,,
gwp_00305,r269_hp,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r269_hp_Scope 1__305,160,2024_HP_sustainability_report.pdf,"Auto-extracted from page 160; value 48,400 tCO2e.",,,
