priority,requirement_id,issue_id,company_id,company_name_en,company_name_zh,world500_rank,open_queue_rows,queue_files,queue_types,review_priorities,evidence_boundaries,acceptance_gate_en,safe_next_action_zh,safe_next_action_en,sample_source_files,sample_pages,sample_snippet_en
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r398_compassgroup,COMPASS GROUP,康帕斯集团,398,1,assets/data/world500/workbench/world500_primary_secondary_calculation_weight_validation_queue.csv,calculation_weight_validation,P2_verify_source_mix_snippets,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,COMPASS GROUP sustainability-report_2024.pdf,10,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r399_meijiyasudalifeinsurance,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,399,1,assets/data/world500/workbench/world500_primary_secondary_calculation_weight_validation_queue.csv,calculation_weight_validation,P2_verify_source_mix_snippets,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,MEIJI YASUDA LIFE INSURANCE annual_2024_all.pdf,45,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r400_gsk,GSK,葛兰素史克集团,400,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r403_ubertechnologies公司,Uber Technologies,Uber Technologies,403,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r406_suzukimotor,SUZUKI MOTOR,铃木汽车,406,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r407_haiersmarthome,HAIER SMART HOME,海尔智家股份有限公司,407,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r409_laposte,LA POSTE,法国邮政,409,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r413_honeywellinternational,HONEYWELL INTERNATIONAL,霍尼韦尔国际公司,413,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r415_sfholding,S.F. HOLDING,顺丰控股股份有限公司,415,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r422_mondelezinternational,MONDELEZ INTERNATIONAL,亿滋国际,422,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r424_starbucks,STARBUCKS,星巴克公司,424,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r425_olamgroup,OLAM GROUP,新加坡奥兰集团,425,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r426_qualcomm,QUALCOMM,高通,426,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r434_drhorton公司,D.R. Horton,D.R. Horton,434,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r440_philipmorrisinternational,PHILIP MORRIS INTERNATIONAL,菲利普－莫里斯国际公司,440,1,assets/data/world500/workbench/world500_primary_secondary_calculation_weight_validation_queue.csv,calculation_weight_validation,P2_verify_source_mix_snippets,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,PHILIP MORRIS INTERNATIONAL-integrated-report-2024.pdf,45,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r441_paccar,PACCAR,帕卡公司,441,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r443_crh公司,CRH,CRH,443,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r446_aiagroup,AIA GROUP,友邦保险控股有限公司,446,1,assets/data/world500/workbench/world500_primary_secondary_calculation_weight_validation_queue.csv,calculation_weight_validation,P2_verify_source_mix_snippets,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,AIA GROUP-Main-ESG-Report_CH.pdf,58,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r450_sap公司,SAP,SAP,450,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r451_crrcgroup,CRRC GROUP,中国中车集团有限公司,451,1,assets/data/world500/workbench/world500_primary_secondary_calculation_weight_validation_queue.csv,calculation_weight_validation,P2_verify_source_mix_snippets,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,中国中车2024ESG报告.pdf,52 | 97,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r453_lennar,LENNAR,莱纳公司,453,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r454_sompoholdings,SOMPO HOLDINGS,损保控股有限公司,454,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r459_cummins,CUMMINS,康明斯公司,459,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r463_rajeshexports公司,Rajesh Exports,Rajesh Exports,463,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r464_britishamericantobacco,BRITISH AMERICAN TOBACCO,英美烟草集团,464,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r468_netflix公司,Netflix,Netflix,468,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r473_vtbbank,VTB BANK,俄罗斯外贸银行,473,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r477_truistfinancial公司,Truist Financial,Truist Financial,477,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r479_schlumberger,SCHLUMBERGER,斯伦贝谢公司,479,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r485_centrica,CENTRICA,英国森特理克集团,485,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r486_linde,LINDE,林德集团,486,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r489_3m公司,3M,3M,489,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r494_metro,METRO,麦德龙,494,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r495_subaru,SUBARU,斯巴鲁公司,495,1,assets/data/world500/workbench/world500_primary_secondary_source_origin_backfill_queue.csv,missing_primary_secondary_classification,P0_classify_source_origin,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,,,
P1,R5_PRIMARY_SECONDARY_BUBBLE,primary_secondary_bubble,r500_三星candt公司,Samsung C&T,三星C&T,500,1,assets/data/world500/workbench/world500_primary_secondary_calculation_weight_validation_queue.csv,calculation_weight_validation,P2_verify_source_mix_snippets,source_mix_ratio_from_method_rows_not_audited_calculation_weight,Primary-data ratios must distinguish explicit reported calculation weights from method-row source-mix inference.,把来源结构比例与真实计算权重区分开，优先补原文明示 primary data 百分比。,Separate explicit reported primary-data calculation weights from source-mix inference before using the ratio as a data-quality conclusion.,2025 Samsung C&T Sustainability Report.pdf,111,
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r031_samsungelectronics,SAMSUNG ELECTRONICS,三星电子,31,3,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,SAMSUNG ELECTRONICS_Sustainability_report_2024_en.pdf,2,"onmental Performance Available Water Resources by Region Performance by Division Facts & Figures 56 57 62 65 66 Independent Assurance Report Verification Statement on Scope 1, 2 Greenhouse Gas Emission Verification Statement on Scope 3 Gree"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r001_walmart,WALMART,沃尔玛,1,2,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,FY2025-Walmart-ESG-Report.pdf,30 | 7,"issions across Walmart’s global operations by 2040, reducing absolute Scope 1 & 2 GHG emissions 35% by 2025 and 65% by 2030 from our 2015 base year (interim targets approved as science-based and classified as 1.5°C-aligned by Science Based"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r017_alphabet公司,Alphabet,Alphabet,17,2,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,google-2025-environmental-report.pdf,99,"d offices, and additional capital goods purchased for Alphabet’s operations. We use a combination of the average-data, and spend-based methods, as defined by the Scope 3 Technical Guidance, as well as LCAs that are in accordance with ISO 14"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r117_adm公司,ADM,ADM,117,2,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,23 | 50,"Scope 1 + 2 Carbon Reduction As previously disclosed, ADM committed to submitting a near-term GHG emission reduction target in alignment with the Science-based Targets Initiative’s (SBTi) target-setting criteria. We are pleased to announce"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r145_siemens,SIEMENS,西门子,145,2,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,6 | 8,"ts. Clearly, it’s here we have the opportunity to make a major difference – and we’re already building new partnerships and working collaboratively with our customers to achieve this. Our goal is to reduce these Scope 3 downstream emissions"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r168_torontodominionbank,TORONTO-DOMINION BANK,多伦多道明银行,168,2,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,58 | 60,"target to achieve an absolute reduction in our location-based Scope 1 and 2 GHG emissions of 25% by 2025, relative to a 2019 baseline.57 This interim target is aligned with a science-based 1.5°C pathway and was set using the Science-Based T"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r215_munichregroup,MUNICH RE GROUP,慕尼黑再保险集团,215,2,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,MunichRe-Group-Annual-Report-2024-en.pdf,61,"tary disclosures on scope 3 financed emissions, deriving from the standards published to date by the International Sustainability Standards Board (ISSB): IFRS S1 General Requirements for Disclosure of Sustainability-related Financial Inform"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r217_bancodobrasil,BANCO DO BRASIL,巴西银行,217,2,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,BANCO DO BRASIL Annual Report - 2024.pdf,33,"ty), in relation to the 2023 financial year, by June 30, 2024. Accountability Measurement of financed scope 3 category 15 emissions (absolute and intensity), Business Loans asset class, in line with the recommendations of the Science Based"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r250_contemporaryamperextechnology,CONTEMPORARY AMPEREX TECHNOLOGY,宁德时代新能源科技股份有限公司,250,2,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,宁德时代2024年ESG报告.pdf,64,电池生产基地排放强度 温室气体排放强度 3 吨二氧化碳当量/ 兆瓦时 9.98 5.77 4.56 电芯 吨二氧化碳当量/ 兆瓦时 8.74 5.02 4.12 封装模组 吨二氧化碳当量/ 兆瓦时 0.34 0.15 0.04 电池包 吨二氧化碳当量/ 兆瓦时 0.22 0.11 0.08 其他 吨二氧化碳当量/ 兆瓦时 0.69 0.49 0.32 温室气体排放强度同比下降比例 4 % 28.61 42.18 20.97 1 温室气体排放总量包括范围一、范围二温室气体排放。
