decision_id,source_queue,decision_bucket,decision_status,company_id,company_name_en,world500_rank,series_id,series_name_en,review_priority,match_status,evidence_gate,pages,source_files,decision_reason_en,next_action_en
GHG-SERIES-REVIEW-0435,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r426_qualcomm,QUALCOMM,426,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,50,2024-qualcomm-corporate-responsibility-report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0436,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r426_qualcomm,QUALCOMM,426,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,50 | 51,2024-qualcomm-corporate-responsibility-report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0437,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r427_broadcom,BROADCOM,427,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,2 | 61,broadcom-2024-corpresponsibility-final.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0438,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r431_elo集团,ELO,431,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,74,RFA_ELO_2024_EN-1.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0439,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r431_elo集团,ELO,431,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,74,RFA_ELO_2024_EN-1.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0440,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r431_elo集团,ELO,431,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,74,RFA_ELO_2024_EN-1.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0441,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r431_elo集团,ELO,431,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,74,RFA_ELO_2024_EN-1.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0442,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r433_mercadona公司,Mercadona,433,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,87,Mercadona-annual-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0443,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r434_drhorton公司,D.R. Horton,434,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,76,d-r-horton-inc-fy2024-sustainability-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0444,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r434_drhorton公司,D.R. Horton,434,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,76,d-r-horton-inc-fy2024-sustainability-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0445,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r434_drhorton公司,D.R. Horton,434,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,76,d-r-horton-inc-fy2024-sustainability-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0446,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r440_philipmorrisinternational,PHILIP MORRIS INTERNATIONAL,440,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,62,PHILIP MORRIS INTERNATIONAL-integrated-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0447,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r440_philipmorrisinternational,PHILIP MORRIS INTERNATIONAL,440,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,62,PHILIP MORRIS INTERNATIONAL-integrated-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0448,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r440_philipmorrisinternational,PHILIP MORRIS INTERNATIONAL,440,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,62,PHILIP MORRIS INTERNATIONAL-integrated-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0449,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r441_paccar,PACCAR,441,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,7,PACCAR-sasb-esg-combined-report-feb_2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0450,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r441_paccar,PACCAR,441,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,7,PACCAR-sasb-esg-combined-report-feb_2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0451,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r441_paccar,PACCAR,441,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,7,PACCAR-sasb-esg-combined-report-feb_2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0452,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r448_jabil,JABIL,448,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,55,2024 Sustainability Report_Jabil.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0453,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r448_jabil,JABIL,448,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,55,2024 Sustainability Report_Jabil.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0454,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r448_jabil,JABIL,448,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,55,2024 Sustainability Report_Jabil.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0455,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r448_jabil,JABIL,448,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,55,2024 Sustainability Report_Jabil.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0456,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,449,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,66,2024-NATIONAL AUSTRALIA BANK-climate-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0457,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r450_sap公司,SAP,450,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,2,SAP integrated_report2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0458,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r455_elililly,ELI LILLY,455,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,15,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0459,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r455_elililly,ELI LILLY,455,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,15,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0460,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r455_elililly,ELI LILLY,455,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,15,2024_ELI LILLY-SustainabilityReport-20251020_FINAL.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0461,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r459_cummins,CUMMINS,459,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,5,2024-25-cummins-sustainability-progress-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0462,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r459_cummins,CUMMINS,459,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,5,2024-25-cummins-sustainability-progress-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0463,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r461_rabobankgroup,RABOBANK GROUP,461,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,47,rabobank_impact_report_2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0464,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r461_rabobankgroup,RABOBANK GROUP,461,ghg_land_sector_removals_standard,GHG Protocol Land Sector and Removals Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,47,rabobank_impact_report_2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0465,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r464_britishamericantobacco,BRITISH AMERICAN TOBACCO,464,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,140,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0466,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r466_bankofnewyorkmellon,BANK OF NEW YORK MELLON,466,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,129 | 66,2023-BANK OF NEW YORK MELLON sustainability-report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0467,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r469_novonordisk,NOVO NORDISK,469,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,59,novo-nordisk-annual-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0468,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r469_novonordisk,NOVO NORDISK,469,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,59,novo-nordisk-annual-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0469,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r469_novonordisk,NOVO NORDISK,469,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,59,novo-nordisk-annual-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0470,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r469_novonordisk,NOVO NORDISK,469,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,59,novo-nordisk-annual-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0471,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r473_vtbbank,VTB BANK,473,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,84,vtb_sustainability_report_2024_eng.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0472,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r473_vtbbank,VTB BANK,473,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,84,vtb_sustainability_report_2024_eng.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0473,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r478_siemensenergy,SIEMENS ENERGY,478,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,29,SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0474,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r478_siemensenergy,SIEMENS ENERGY,478,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,29,SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0475,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r478_siemensenergy,SIEMENS ENERGY,478,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,29,SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0476,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r479_schlumberger,SCHLUMBERGER,479,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,51,SCHLUMBERGER-sustainability-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0477,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r479_schlumberger,SCHLUMBERGER,479,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,51,SCHLUMBERGER-sustainability-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0478,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r479_schlumberger,SCHLUMBERGER,479,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,51,SCHLUMBERGER-sustainability-report-2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0479,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r480_ecopetrol,ECOPETROL,480,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,136,2024-ECOPETROL-integrated-management-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0480,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r480_ecopetrol,ECOPETROL,480,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,136,2024-ECOPETROL-integrated-management-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0481,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r480_ecopetrol,ECOPETROL,480,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,136,2024-ECOPETROL-integrated-management-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0482,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r480_ecopetrol,ECOPETROL,480,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,136,2024-ECOPETROL-integrated-management-report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0483,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r481_arrowelectronics,ARROW ELECTRONICS,481,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,83,2024-ARROW ELECTRONICS-Corporate-Stewardship-and-Impact-Report-1.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0484,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r481_arrowelectronics,ARROW ELECTRONICS,481,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,83,2024-ARROW ELECTRONICS-Corporate-Stewardship-and-Impact-Report-1.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
