review_priority,recommended_action,accepted_edge,strict_named_series_ids,accepted_replacement_series_ids,company_id,company_name_en,company_name_zh,world500_rank,series_id,name_en,name_zh,match_status,source_file,page,page_window,document_match_pages,snippet_en,recognition_basis_en,recognition_basis_zh
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,ghg_scope2_guidance,r427_broadcom,BROADCOM,博通公司,427,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,broadcom-2024-corpresponsibility-final.pdf,2,"[1, 2, 3]","[61, 62]","Not calculated Not calculated For all environmental metrics, we apply an operational control boundary. We use the methodology outlined in the World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) GHG Protocol: A Corporate Accounting and Reporting Standard (Revised Edition) and the WRI/WBSCD’s GHG Protocol Scope 2 Guidance, an amendment to the GHG Protocol Corporate Standard, to calculate Scope 1 and Scope 2 GHG emissions generated by our global facilities. We calculate the GHG emissions associated with the fossil fuels we utilize for heating our facilities and opera…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,ghg_scope2_guidance,r427_broadcom,BROADCOM,博通公司,427,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,broadcom-2024-corpresponsibility-final.pdf,61,[61],[61],"Not calculated Not calculated For all environmental metrics, we apply an operational control boundary. We use the methodology outlined in the World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) GHG Protocol: A Corporate Accounting and Reporting Standard (Revised Edition) and the WRI/WBSCD’s GHG Protocol Scope 2 Guidance, an amendment to the GHG Protocol Corporate Standard, to calculate Scope 1 and Scope 2 GHG emissions generated by our global facilities. We calculate the GHG emissions associated with the fossil fuels we utilize for heating our facilities and opera…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,ghg_corporate_standard,r427_broadcom,BROADCOM,博通公司,427,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,pdf_explicit_series_citation,broadcom-2024-corpresponsibility-final.pdf,2,"[1, 2, 3]","[61, 62]","oundary. We use the methodology outlined in the World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) GHG Protocol: A Corporate Accounting and Reporting Standard (Revised Edition) and the WRI/WBSCD’s GHG Protocol Scope 2 Guidance, an amendment to the GHG Protocol Corporate Standard, to calculate Scope 1 and Scope 2 GHG emissions generated by our global facilities. We calculate the GHG emissions associated with the fossil fuels we utilize for heating our facilities and operating our backup emergency generators, as well as the refrigerant losses from HVAC operations a…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,ghg_corporate_standard,r427_broadcom,BROADCOM,博通公司,427,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,pdf_explicit_series_citation,broadcom-2024-corpresponsibility-final.pdf,61,[61],[61],"oundary. We use the methodology outlined in the World Resources Institute (WRI) and the World Business Council for Sustainable Development’s (WBCSD) GHG Protocol: A Corporate Accounting and Reporting Standard (Revised Edition) and the WRI/WBSCD’s GHG Protocol Scope 2 Guidance, an amendment to the GHG Protocol Corporate Standard, to calculate Scope 1 and Scope 2 GHG emissions generated by our global facilities. We calculate the GHG emissions associated with the fossil fuels we utilize for heating our facilities and operating our backup emergency generators, as well as the refrigerant losses from HVAC operations a…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_scope2_guidance,,r427_broadcom,BROADCOM,博通公司,427,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,pdf_explicit_series_citation,broadcom-2024-corpresponsibility-final.pdf,62,[62],[62],"emissions take into account supplier-specific emissions factors published by Orange County Power Authority, San Jose Clean Energy, San Diego Community Power, and Xcel Energy Colorado. We follow the hierarchy outlined in Table 6.3 of the WRI/WBSCD GHG Protocol Scope 2 Guidance for selecting appropriate emission factors for Scope 2 market-based method. Scope 2 emissions include colocation data center electricity consumption. Emission factors used in Scope 3 GHG emissions calculations include the U.S. EPA’s Environmentally-Extended Input-Output (EEIO) model emission factors version 1.3 (published July 2024), U.S. E…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance,,r427_broadcom,BROADCOM,博通公司,427,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,pdf_explicit_series_citation,broadcom-2024-corpresponsibility-final.pdf,2,"[1, 2, 3]","[61, 62]","o Protocol, which also includes carbon dioxide, methane, nitrous oxide, HFCs, sulfur hexafluoride and nitrogen trifluoride. To measure the other indirect emissions occurring in our value chain, we used the methodology outlined in the WRI/WBCSD’s GHG Protocol: Technical Guidance for Calculating Scope 3 Emissions (version 1.0). GHG emissions are calculated using the Intergovernmental Panel on Climate Change (IPCC) Fifth Assessment Report (AR5) Global Warming Potentials and reported in metric tonnes of CO2e (tCO2e). 2024 CORPORATE RESPONSIBILITY REPORT 61 LETTER FROM OUR CEO CORPORATE RESPONSIBILITY AT BROADCOM ENV…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance,,r427_broadcom,BROADCOM,博通公司,427,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,pdf_explicit_series_citation,broadcom-2024-corpresponsibility-final.pdf,61,[61],[61],"o Protocol, which also includes carbon dioxide, methane, nitrous oxide, HFCs, sulfur hexafluoride and nitrogen trifluoride. To measure the other indirect emissions occurring in our value chain, we used the methodology outlined in the WRI/WBCSD’s GHG Protocol: Technical Guidance for Calculating Scope 3 Emissions (version 1.0). GHG emissions are calculated using the Intergovernmental Panel on Climate Change (IPCC) Fifth Assessment Report (AR5) Global Warming Potentials and reported in metric tonnes of CO2e (tCO2e). 2024 CORPORATE RESPONSIBILITY REPORT 61 LETTER FROM OUR CEO CORPORATE RESPONSIBILITY AT BROADCOM ENV…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_corporate_standard,,r443_crh公司,CRH,CRH,443,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,crh-2024-sustainability-performance-report_final_interactive-1.pdf,105,[105],[105],"rmation that may be published in the Report or on CRH’s website for the current reporting period or for previous periods. Assurance Scope and Approach For the Selected Information, we performed a limited assurance engagement using the ‘Greenhouse Protocol – A Corporate Accounting and Reporting Standard’ (revised 2015), the Consolidated set of GRI Standards 2021, the AA1000 Assurance Standard (AA1000AS v3) and international assurance best practice including the International Standard on Assurance Engagements (ISAE) 3000 – ‘Assurance Engagements other than Audits and Reviews of Historical Financial Information’ (r…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,ghg_scope2_guidance,r445_salesforce,SALESFORCE,赛富时,445,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,25,"[24, 25, 26]","[88, 92, 95]","rounded to the nearest thousand. Basis of Presentation Scope 1 emissions information has been prepared in accordance with the World Resources Institute (""WRl"") I World Business Council for Sustainable Development's (""WBCSD"") Greenhouse Gas (""GHG"") Protocol: A Corporate Accounting and Reporting Standard, Revised. Scope 2 indirect emissions information, calculated using the location-based and market-based methods, have been prepared in accordance with the WRl WBCSD GHG Protocol: A Corporate Accounting and Reporting Standard, Revised and the WRl WBCSD GHG Protocol Scope 2 Guidance: An amendment to the GHG Protocol …",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,ghg_scope2_guidance,r445_salesforce,SALESFORCE,赛富时,445,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,95,[95],[95],"rounded to the nearest thousand. Basis of Presentation Scope 1 emissions information has been prepared in accordance with the World Resources Institute (""WRl"") I World Business Council for Sustainable Development's (""WBCSD"") Greenhouse Gas (""GHG"") Protocol: A Corporate Accounting and Reporting Standard, Revised. Scope 2 indirect emissions information, calculated using the location-based and market-based methods, have been prepared in accordance with the WRl WBCSD GHG Protocol: A Corporate Accounting and Reporting Standard, Revised and the WRl WBCSD GHG Protocol Scope 2 Guidance: An amendment to the GHG Protocol …","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_financial_industry_standard|ghg_scope3_calculation_guidance,ghg_scope3_calculation_guidance,r445_salesforce,SALESFORCE,赛富时,445,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,105,[105],[105],"t or calculated. Franchises Category 15: 0% Internally-developed The Company utilizes a methodology based on the Investments emission factor average-data approach from the GHG Protocol Scope 3 Calculation Guidance and economic activity-based approach from the Partnership for Carbon Accounting Financials (PCAF) Guidance which utilizes company revenue to obtain the estimated emissions from investments. Revenue data is not available for all portfolio companies, therefore the Company uses its own fiscal year 2019 scope 1, 2 LBM and 3 emissions data and average market cap to create a custom internally-developed emiss…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,ghg_corporate_standard,r445_salesforce,SALESFORCE,赛富时,445,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,25,"[24, 25, 26]","[88, 92, 95]","ised. Scope 2 indirect emissions information, calculated using the location-based and market-based methods, have been prepared in accordance with the WRl WBCSD GHG Protocol: A Corporate Accounting and Reporting Standard, Revised and the WRl WBCSD GHG Protocol Scope 2 Guidance: An amendment to the GHG Protocol Corporate Standard. Scope 3 GHG emissions information has been prepared in accordance with the WRl WBCSD Corporate Value Chain (Scope 3), Accounting and Reporting Standard and the Scope 3 Technical Guidance. Collectively, the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard, Revised, t…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,ghg_corporate_standard,r445_salesforce,SALESFORCE,赛富时,445,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,95,[95],[95],"ised. Scope 2 indirect emissions information, calculated using the location-based and market-based methods, have been prepared in accordance with the WRl WBCSD GHG Protocol: A Corporate Accounting and Reporting Standard, Revised and the WRl WBCSD GHG Protocol Scope 2 Guidance: An amendment to the GHG Protocol Corporate Standard. Scope 3 GHG emissions information has been prepared in accordance with the WRl WBCSD Corporate Value Chain (Scope 3), Accounting and Reporting Standard and the Scope 3 Technical Guidance. Collectively, the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard, Revised, t…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_scope2_guidance,,r445_salesforce,SALESFORCE,赛富时,445,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,102,[102],[102],"WTT), included in Scope 2023 DEFRA transmission and distribution (T&D) losses, and 1 or 2 T&D losses WTT. For the location-based approach, we remove applicable renewable energy purchases from our generation WTT calculation, in accordance with the GHG Protocol Scope 2 Guidance. Category 4: 67% Supplier-specific Hybrid methodology and spend-based approach Upstream emissions, supplier- transportation and specific revenue distribution intensity emission factors, U.S. EPA Supply Chain (EEIO) Category 5: 32% Supplier-specific Hybrid methodology and spend-based approach Waste generated emissions, supplier- Emissions fr…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance,,r445_salesforce,SALESFORCE,赛富时,445,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,25,"[24, 25, 26]","[88, 92, 95]","quantification methodologies. For example, in fiscal 2024, we implemented the hybrid methodology for Scope 3 reporting. Historically, Salesforce has calculated emissions for several scope 3 categories using the spend- based method outlined in the GHG Protocol Scope 3 Calculation Guidance. This approach quantifies emissions using less specific, industry-average data and serves as a screening process to determine the size and relative magnitude of emissions in the upstream scope 3 categories. Past inventories confirmed the vast majority of emissions are in the upstream value chain, particularly in category 1, purc…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance,,r445_salesforce,SALESFORCE,赛富时,445,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,88,[88],[88],"quantification methodologies. For example, in fiscal 2024, we implemented the hybrid methodology for Scope 3 reporting. Historically, Salesforce has calculated emissions for several scope 3 categories using the spend- based method outlined in the GHG Protocol Scope 3 Calculation Guidance. This approach quantifies emissions using less specific, industry-average data and serves as a screening process to determine the size and relative magnitude of emissions in the upstream scope 3 categories. Past inventories confirmed the vast majority of emissions are in the upstream value chain, particularly in category 1, purc…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance|ghg_scope3_standard,ghg_scope3_standard,r445_salesforce,SALESFORCE,赛富时,445,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,92,[92],[92],"Furthermore, Scope 3 emissions are calculated based on a significant number of estimations and management assumptions due to the inherent nature of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard as well as the Technical Guidance for Calculating Scope 3 Emissions criteria. The information included in Salesforce’s Schedules of Selected Environmental and Social Metrics, other than the Subject Matter, has not been subjected to the procedures applied in our review and, accordingly, we express no conclusion on it. Based on our review, we are not aware of any material modi…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance,,r445_salesforce,SALESFORCE,赛富时,445,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,97,[97],[97],"In fiscal 2024, we implemented the hybrid methodology. Historically, Salesforce has calculated emissions for several scope 3 categories using the spend-based method outlined in the GHG Protocol Scope 3 Calculation Guidance. This approach quantifies emissions using industry-average data and serves as a screening process to determine the size and relative magnitude of emissions in the upstream scope 3 categories. Past inventories confirmed the vast majority of emissions are in the upstream value chain, particularly in category 1, purchased goods and services. To improve the acc","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance|ghg_scope3_standard,ghg_scope3_calculation_guidance,r445_salesforce,SALESFORCE,赛富时,445,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,25,"[24, 25, 26]","[88, 92, 95]","nerators from which the reporter contractually purchases electricity bundled with 5 Furthermore, Scope 3 emissions are calculated based on a significant number of estimations and management assumptions due to the inherent nature of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard as well as the Technical Guidance for Calculating Scope 3 Emissions criteria. The information included in Salesforce’s Schedules of Selected Environmental and Social Metrics, other than the Subject Matter, has not been subjected to the procedures applied in our review and, accordingly, we exp…",PDF page backfill: mapped from the cited GHG Protocol evidence page plus adjacent page text; not promoted to direct-use emissions value.,PDF 页级回查：基于已引用的 GHG Protocol 证据页及相邻页文本映射；不提升为直接采信排放值。
closed,already_accepted,yes,ghg_scope3_calculation_guidance|ghg_scope3_standard,ghg_scope3_calculation_guidance,r445_salesforce,SALESFORCE,赛富时,445,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,92,[92],[92],"Furthermore, Scope 3 emissions are calculated based on a significant number of estimations and management assumptions due to the inherent nature of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard as well as the Technical Guidance for Calculating Scope 3 Emissions criteria. The information included in Salesforce’s Schedules of Selected Environmental and Social Metrics, other than the Subject Matter, has not been subjected to the procedures applied in our review and, accordingly, we express no conclusion on it. Based","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope2_guidance,ghg_corporate_standard|ghg_scope2_guidance,r445_salesforce,SALESFORCE,赛富时,445,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,95,[95],[95],"CSD GHG Protocol: A Corporate Accounting and Reporting Standard, Revised and the WRl WBCSD GHG Protocol Scope 2 Guidance: An amendment to the GHG Protocol Corporate Standard. Scope 3 GHG emissions information has been prepared in accordance with the WRl WBCSD Corporate Value Chain (Scope 3), Accounting and Reporting Standard and the Scope 3 Technical Guidance. Collectively, the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard, Revised, the GHG Protocol Scope 2 Guidance: An amendment to the GHG Protocol Corporate Standard, the GHG Protocol Corporate Value Chain (Scope 3), Accounting and Repo…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,,,r445_salesforce,SALESFORCE,赛富时,445,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,pdf_explicit_series_citation,salesforce-fy24-stakeholder-impact-report.pdf,96,[96],[96],"igerant leaks at all leased offices and data centers that have cooling systems with active refrigerants. Scope3 Indirect value chain emissions include emissions from the Company's upstream or downstream value chain activities. In accordance with the WRI/WBCSD Corporate Value Chain (Scope 3) Standard, the Company evaluates the 15 Categories of emissions as follows, noting that all reported scope 3 emissions are calculated within the minimum boundaries for the respective category. Where optional emissions outside of the minimum boundary are included they are noted as ""optional."" In our scope 3 emissions calculatio…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_corporate_standard,,r446_aiagroup,AIA GROUP,友邦保险控股有限公司,446,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,AIA GROUP-Main-ESG-Report_CH.pdf,58,[58],[58],"確保數據及相關流程的可靠性， 節選的可持續發展資料已皆由友邦保 險的外部核數師（「羅兵咸永道」） 鑒證。友邦保險 2024 年子報告：員 工與文化中的關鍵績效指標，包括按 性別和年齡劃分的員工流失率（第6 頁）以及按市場、性別、年齡及職級 劃分的員工結構概覽（第10 頁）依 據獨立執業會計師就友邦保險控股有 限公司的經識別的可持續發展資料的 有限保證鑒證報告進行鑒證。請參閱 第32 頁以獲取此數據鑒證工作中涵 蓋的細分營運範圍。 數據計量方法 友邦保險根據溫室氣體協議企業會計 和報告標準（GHG Protocol Corporate Accounting and Reporting Standard）、溫室氣體協議範圍2 指 南及香港特別行政區政府環保署提供 的指引計算排放量，亦會透過公用事 業公司可持續發展報告、溫室氣體協 議數據庫及國際能源總署（IEA） 2024 年排放因子數據庫，確定各個 營運地區溫室氣體排放（範圍1 和 2）的排放因子。我們參照英國政府 環境、食品及農村事務部 （Department for Environment, Food and Rural Affairs 或DEFRA）提供的 溫室氣體報告：2024 年換算係數中 的短距離航班的排放因子計算商務旅 行排放數據。我們根據國際航空運輸 協會（IATA）建議的做法，計量所有 私人航空運輸的排放量。 針對所使用的任何全球暖化潛勢 （Global…","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,ghg_corporate_standard|ghg_scope3_standard,ghg_scope3_standard,r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,澳大利亚国民银行,449,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,2024-NATIONAL AUSTRALIA BANK-climate-report.pdf,66,[66],[66],s and services • Fuel and energy-related activities • Upstream transportation and distribution • Waste generated in operations • Business travel • Working from home • Upstream leased assets • Employee commuting (new in 2024) (1) The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) and the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2011) are referred to in this Basis for Conclusions as “GHG Protocol”. (2) This target is science-based and has been developed using the SBTi target-setting tool and criteria. It has not been submitted to SBTi…,"PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
closed,already_accepted,yes,,,r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,澳大利亚国民银行,449,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,pdf_explicit_series_citation,2024-NATIONAL AUSTRALIA BANK-climate-report.pdf,97,[97],[97],"key stakeholders. Outsourcing: The Group does not undertake this activity within our organisation's boundary. Comparable organisations do not typically undertake this activity within their boundary. (1) The relevance test applied by the Group is adapted from GHG Protocol – Corporate Standard (WBCSD and WRI, 2004). An emissions category is considered relevant if it meets two or more of the five relevance criteria, as outlined in the table above. 95 2024 Climate Report","PDF full-document exact-series scan: the report page names a controlled GHG Protocol/PCAF fine standard in an accounting, reporting, methodology, or assurance context; this does not promote emissions values.",PDF 全文精确系列扫描：报告页在核算、报告、方法或鉴证语境中命名受控 GHG Protocol/PCAF 细分标准；该记录不提升排放数值。
