world500_rank,company_id,company_name_en,company_name_zh,pcaf_asset_class_en,pcaf_asset_class_zh,current_cat15_value_mtco2e,current_cat15_evidence_page,current_cat15_source_file,required_action_zh,reviewer_status,reported_value_mtco2e,evidence_page,source_file,reviewer_note_zh
359,r359_massachusettsmutuallifeinsurance,MASSACHUSETTS MUTUAL LIFE INSURANCE,万通互惠理财公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
359,r359_massachusettsmutuallifeinsurance,MASSACHUSETTS MUTUAL LIFE INSURANCE,万通互惠理财公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
359,r359_massachusettsmutuallifeinsurance,MASSACHUSETTS MUTUAL LIFE INSURANCE,万通互惠理财公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
359,r359_massachusettsmutuallifeinsurance,MASSACHUSETTS MUTUAL LIFE INSURANCE,万通互惠理财公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
359,r359_massachusettsmutuallifeinsurance,MASSACHUSETTS MUTUAL LIFE INSURANCE,万通互惠理财公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
359,r359_massachusettsmutuallifeinsurance,MASSACHUSETTS MUTUAL LIFE INSURANCE,万通互惠理财公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
360,r360_unitedservicesautomobileassn,UNITED SERVICES AUTOMOBILE ASSN.,联合服务汽车协会,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
360,r360_unitedservicesautomobileassn,UNITED SERVICES AUTOMOBILE ASSN.,联合服务汽车协会,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
360,r360_unitedservicesautomobileassn,UNITED SERVICES AUTOMOBILE ASSN.,联合服务汽车协会,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
360,r360_unitedservicesautomobileassn,UNITED SERVICES AUTOMOBILE ASSN.,联合服务汽车协会,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
360,r360_unitedservicesautomobileassn,UNITED SERVICES AUTOMOBILE ASSN.,联合服务汽车协会,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
360,r360_unitedservicesautomobileassn,UNITED SERVICES AUTOMOBILE ASSN.,联合服务汽车协会,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
365,r365_travelers公司,Travelers,Travelers,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
365,r365_travelers公司,Travelers,Travelers,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
365,r365_travelers公司,Travelers,Travelers,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
365,r365_travelers公司,Travelers,Travelers,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
365,r365_travelers公司,Travelers,Travelers,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
365,r365_travelers公司,Travelers,Travelers,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
367,r367_canadianimperialbankofcommerce,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大帝国商业银行,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
367,r367_canadianimperialbankofcommerce,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大帝国商业银行,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
367,r367_canadianimperialbankofcommerce,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大帝国商业银行,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
367,r367_canadianimperialbankofcommerce,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大帝国商业银行,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
367,r367_canadianimperialbankofcommerce,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大帝国商业银行,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
367,r367_canadianimperialbankofcommerce,CANADIAN IMPERIAL BANK OF COMMERCE,加拿大帝国商业银行,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
370,r370_shenzheninvestmentholdings,SHENZHEN INVESTMENT HOLDINGS,深圳市投资控股有限公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
370,r370_shenzheninvestmentholdings,SHENZHEN INVESTMENT HOLDINGS,深圳市投资控股有限公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
370,r370_shenzheninvestmentholdings,SHENZHEN INVESTMENT HOLDINGS,深圳市投资控股有限公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
370,r370_shenzheninvestmentholdings,SHENZHEN INVESTMENT HOLDINGS,深圳市投资控股有限公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
370,r370_shenzheninvestmentholdings,SHENZHEN INVESTMENT HOLDINGS,深圳市投资控股有限公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
370,r370_shenzheninvestmentholdings,SHENZHEN INVESTMENT HOLDINGS,深圳市投资控股有限公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
372,r372_hanwha,HANWHA,韩华集团,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
372,r372_hanwha,HANWHA,韩华集团,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
372,r372_hanwha,HANWHA,韩华集团,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
372,r372_hanwha,HANWHA,韩华集团,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
372,r372_hanwha,HANWHA,韩华集团,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
372,r372_hanwha,HANWHA,韩华集团,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
373,r373_usbancorp,U.S. BANCORP,美国合众银行,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
373,r373_usbancorp,U.S. BANCORP,美国合众银行,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
373,r373_usbancorp,U.S. BANCORP,美国合众银行,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
373,r373_usbancorp,U.S. BANCORP,美国合众银行,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
373,r373_usbancorp,U.S. BANCORP,美国合众银行,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
373,r373_usbancorp,U.S. BANCORP,美国合众银行,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
381,r381_taikanginsurancegroup,TAIKANG INSURANCE GROUP,泰康保险集团股份有限公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
381,r381_taikanginsurancegroup,TAIKANG INSURANCE GROUP,泰康保险集团股份有限公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
381,r381_taikanginsurancegroup,TAIKANG INSURANCE GROUP,泰康保险集团股份有限公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
381,r381_taikanginsurancegroup,TAIKANG INSURANCE GROUP,泰康保险集团股份有限公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
381,r381_taikanginsurancegroup,TAIKANG INSURANCE GROUP,泰康保险集团股份有限公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
381,r381_taikanginsurancegroup,TAIKANG INSURANCE GROUP,泰康保险集团股份有限公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
388,r388_northwesternmutual,NORTHWESTERN MUTUAL,西北互助人寿保险公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
388,r388_northwesternmutual,NORTHWESTERN MUTUAL,西北互助人寿保险公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
388,r388_northwesternmutual,NORTHWESTERN MUTUAL,西北互助人寿保险公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
388,r388_northwesternmutual,NORTHWESTERN MUTUAL,西北互助人寿保险公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
388,r388_northwesternmutual,NORTHWESTERN MUTUAL,西北互助人寿保险公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
388,r388_northwesternmutual,NORTHWESTERN MUTUAL,西北互助人寿保险公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
393,r393_fairfaxfinancialholdings,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
393,r393_fairfaxfinancialholdings,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
393,r393_fairfaxfinancialholdings,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
393,r393_fairfaxfinancialholdings,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
393,r393_fairfaxfinancialholdings,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
393,r393_fairfaxfinancialholdings,FAIRFAX FINANCIAL HOLDINGS,加拿大枫信金融控股公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
396,r396_standardchartered,STANDARD CHARTERED,渣打银行,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
396,r396_standardchartered,STANDARD CHARTERED,渣打银行,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
396,r396_standardchartered,STANDARD CHARTERED,渣打银行,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
396,r396_standardchartered,STANDARD CHARTERED,渣打银行,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
396,r396_standardchartered,STANDARD CHARTERED,渣打银行,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
396,r396_standardchartered,STANDARD CHARTERED,渣打银行,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
399,r399_meijiyasudalifeinsurance,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
399,r399_meijiyasudalifeinsurance,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
399,r399_meijiyasudalifeinsurance,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
399,r399_meijiyasudalifeinsurance,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
399,r399_meijiyasudalifeinsurance,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
399,r399_meijiyasudalifeinsurance,MEIJI YASUDA LIFE INSURANCE,日本明治安田生命保险公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
402,r402_hangzhouindustrialinvestmentgroup,HANGZHOU INDUSTRIAL INVESTMENT GROUP,杭州市实业投资集团有限公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
402,r402_hangzhouindustrialinvestmentgroup,HANGZHOU INDUSTRIAL INVESTMENT GROUP,杭州市实业投资集团有限公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
402,r402_hangzhouindustrialinvestmentgroup,HANGZHOU INDUSTRIAL INVESTMENT GROUP,杭州市实业投资集团有限公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
402,r402_hangzhouindustrialinvestmentgroup,HANGZHOU INDUSTRIAL INVESTMENT GROUP,杭州市实业投资集团有限公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
402,r402_hangzhouindustrialinvestmentgroup,HANGZHOU INDUSTRIAL INVESTMENT GROUP,杭州市实业投资集团有限公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
402,r402_hangzhouindustrialinvestmentgroup,HANGZHOU INDUSTRIAL INVESTMENT GROUP,杭州市实业投资集团有限公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
404,r404_dzbank,DZ BANK,德国中央合作银行,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
404,r404_dzbank,DZ BANK,德国中央合作银行,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
404,r404_dzbank,DZ BANK,德国中央合作银行,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
404,r404_dzbank,DZ BANK,德国中央合作银行,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
404,r404_dzbank,DZ BANK,德国中央合作银行,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
404,r404_dzbank,DZ BANK,德国中央合作银行,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
414,r414_guangdongguangxinholdingsgroup,GUANGDONG GUANGXIN HOLDINGS GROUP,广东省广新控股集团有限公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
414,r414_guangdongguangxinholdingsgroup,GUANGDONG GUANGXIN HOLDINGS GROUP,广东省广新控股集团有限公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
414,r414_guangdongguangxinholdingsgroup,GUANGDONG GUANGXIN HOLDINGS GROUP,广东省广新控股集团有限公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
414,r414_guangdongguangxinholdingsgroup,GUANGDONG GUANGXIN HOLDINGS GROUP,广东省广新控股集团有限公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
414,r414_guangdongguangxinholdingsgroup,GUANGDONG GUANGXIN HOLDINGS GROUP,广东省广新控股集团有限公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
414,r414_guangdongguangxinholdingsgroup,GUANGDONG GUANGXIN HOLDINGS GROUP,广东省广新控股集团有限公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
419,r419_mapfregroup,MAPFRE GROUP,曼福集团,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
419,r419_mapfregroup,MAPFRE GROUP,曼福集团,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
419,r419_mapfregroup,MAPFRE GROUP,曼福集团,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
419,r419_mapfregroup,MAPFRE GROUP,曼福集团,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
419,r419_mapfregroup,MAPFRE GROUP,曼福集团,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
419,r419_mapfregroup,MAPFRE GROUP,曼福集团,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
446,r446_aiagroup,AIA GROUP,友邦保险控股有限公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
446,r446_aiagroup,AIA GROUP,友邦保险控股有限公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
446,r446_aiagroup,AIA GROUP,友邦保险控股有限公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
446,r446_aiagroup,AIA GROUP,友邦保险控股有限公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
446,r446_aiagroup,AIA GROUP,友邦保险控股有限公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
446,r446_aiagroup,AIA GROUP,友邦保险控股有限公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
449,r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,澳大利亚国民银行,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
449,r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,澳大利亚国民银行,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
449,r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,澳大利亚国民银行,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
449,r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,澳大利亚国民银行,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
449,r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,澳大利亚国民银行,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
449,r449_nationalaustraliabank,NATIONAL AUSTRALIA BANK,澳大利亚国民银行,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
454,r454_sompoholdings,SOMPO HOLDINGS,损保控股有限公司,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
454,r454_sompoholdings,SOMPO HOLDINGS,损保控股有限公司,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
454,r454_sompoholdings,SOMPO HOLDINGS,损保控股有限公司,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
454,r454_sompoholdings,SOMPO HOLDINGS,损保控股有限公司,mortgages,住房按揭,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
454,r454_sompoholdings,SOMPO HOLDINGS,损保控股有限公司,motor_vehicle_loans,机动车贷款,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
454,r454_sompoholdings,SOMPO HOLDINGS,损保控股有限公司,project_finance,项目融资,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
457,r457_molinahealthcare公司,Molina Healthcare,Molina Healthcare,business_loans_unlisted_equity,商业贷款和非上市股权,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
457,r457_molinahealthcare公司,Molina Healthcare,Molina Healthcare,commercial_real_estate,商业房地产,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
457,r457_molinahealthcare公司,Molina Healthcare,Molina Healthcare,listed_equity_corporate_bonds,上市股权和公司债,,,,确认报告是否按 PCAF 披露该资产类别的投融资排放；不得用总 financed emissions 直接替代资产类别拆分。,,,,,
