review_priority,language_policy,match_status,evidence_mode,decision_bucket,evidence_gate,matched_aliases,standard_id,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_color,is_ghg_series,roles_en,roles_zh,principles_en,principles_zh,company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_en,industry_section_zh,industry_color,evidence_count,pages,source_files,sample_confidence,sample_review_status,sample_snippet_en,sample_snippet_zh
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_product_standard,GHG Protocol Product Life Cycle Accounting and Reporting Standard,GHG Protocol 产品生命周期核算与报告标准,GHG Protocol,GHG Protocol,#7a3f52,yes,Product life-cycle accounting standard,产品生命周期核算标准,Product-level life-cycle boundary; not a corporate Scope 1/2/3 total by itself.,产品层生命周期边界，本身不等同于企业 Scope 1/2/3 总量。,r368_lyondellbasellindustries,368,LYONDELLBASELL INDUSTRIES,利安德巴塞尔工业公司,C,Manufacturing,制造业,#c76b2d,1,3,2024-LYONDELLBASELL INDUSTRIES-sustainability-report.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r368_lyondellbasellindustries,368,LYONDELLBASELL INDUSTRIES,利安德巴塞尔工业公司,C,Manufacturing,制造业,#c76b2d,1,3,2024-LYONDELLBASELL INDUSTRIES-sustainability-report.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,technical guidance for calculating scope 3 emissions,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,GHG Protocol,GHG Protocol,#6f5b2f,yes,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,r368_lyondellbasellindustries,368,LYONDELLBASELL INDUSTRIES,利安德巴塞尔工业公司,C,Manufacturing,制造业,#c76b2d,3,3 | 127,2024-LYONDELLBASELL INDUSTRIES-sustainability-report.pdf,pdf_page_backfill,pdf_explicit_series_citation,"to, crude oil, naphtha, natural gas, ethane, butane, isobutane, propylene, or ethylene). • Emissions were calculated using the average-data method from The Greenhouse Gas Protocol Technical Guidance for Calculating Scope 3 Emissions. • Feedstock and raw material volumes purchased or acquired were collected from purchase orders recorded in the LyondellBasell…","to, crude oil, naphtha, natural gas, ethane, butane, isobutane, propylene, or ethylene). • Emissions were calculated using the average-data method from The Greenhouse Gas Protocol Technical Guidance for Calculating Scope 3 Emissions. • Feedstock and raw material volumes purchased or acquired were collected from purchase orders recorded in the LyondellBasell…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r368_lyondellbasellindustries,368,LYONDELLBASELL INDUSTRIES,利安德巴塞尔工业公司,C,Manufacturing,制造业,#c76b2d,1,3,2024-LYONDELLBASELL INDUSTRIES-sustainability-report.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…","Structured standard tag: GHG Protocol; Standard role: Accounting standard ed or operated manufacturing sites, pipelines, research or technical centers and large offices for 2024, unless stated otherwise. Assets that are acquired or divested will be accounted for in our base year greenhouse gas (GHG) emissions in 2024-LYONDELLBASELL INDUSTRIES-sustainability…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r374_lufthansagroup,374,LUFTHANSA GROUP,汉莎集团,G,"Transport, Storage and Post",交通运输、仓储和邮政业,#315f8c,3,148,LH-AR-2024-e.pdf,medium,seed_batch_12,"transition risk: Credit quality of exposures by sector, emissions and residual maturity Delegated Regulation (EU) 2020/1818, Article 5, Paragraph 1, Article 6 and Article 8, Paragraph 1 ↗ ESRS E1 Climate change – The carbon footprint in ­a","transition risk: Credit quality of exposures by sector, emissions and residual maturity Delegated Regulation (EU) 2020/1818, Article 5, Paragraph 1, Article ..."
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r374_lufthansagroup,374,LUFTHANSA GROUP,汉莎集团,G,"Transport, Storage and Post",交通运输、仓储和邮政业,#315f8c,2,148,LH-AR-2024-e.pdf,medium,seed_batch_12,"transition risk: Credit quality of exposures by sector, emissions and residual maturity Delegated Regulation (EU) 2020/1818, Article 5, Paragraph 1, Article 6 and Article 8, Paragraph 1 ↗ ESRS E1 Climate change – The carbon footprint in ­a","transition risk: Credit quality of exposures by sector, emissions and residual maturity Delegated Regulation (EU) 2020/1818, Article 5, Paragraph 1, Article ..."
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r374_lufthansagroup,374,LUFTHANSA GROUP,汉莎集团,G,"Transport, Storage and Post",交通运输、仓储和邮政业,#315f8c,2,148,LH-AR-2024-e.pdf,medium,seed_batch_12,"transition risk: Credit quality of exposures by sector, emissions and residual maturity Delegated Regulation (EU) 2020/1818, Article 5, Paragraph 1, Article 6 and Article 8, Paragraph 1 ↗ ESRS E1 Climate change – The carbon footprint in ­a","transition risk: Credit quality of exposures by sector, emissions and residual maturity Delegated Regulation (EU) 2020/1818, Article 5, Paragraph 1, Article ..."
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r375_pegatron,375,PEGATRON,和硕,C,Manufacturing,制造业,#c76b2d,3,35,和硕年度报告2023.pdf,medium,seed_batch_14,"35 关於报告书 温室气体盘查 和硕集团之温室 oe Be a is 88 CEO 的话 查像依循GHG Protocol 指引、 FT Az RRRMRERSAENESR 排放像数法进行量化。 量平衡法。全球暖化湾势(GWP) AGRA A SE FR ISO 14064-1242 ALL Re Aa) A BD EF SZ 办法 , 执行，各类温室气体排放量之计算主要探用 若因特殊需求或其它考量, 则揉用其它合理计算方式如直接量浏法或质 比率引用自联合国政府问气候变化专门",35 关於报告书 温室气体盘查 和硕集团之温室 oe Be a is 88 CEO 的话 查像依循GHG Protocol 指引、 FT Az RRRMRERSAENESR 排放像数法进行量化。 量平衡法。全球暖化湾势(GWP) AGRA A SE FR ISO 14064-1242 ALL Re Aa) A B...
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r375_pegatron,375,PEGATRON,和硕,C,Manufacturing,制造业,#c76b2d,1,35,和硕年度报告2023.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard 35 关於报告书 温室气体盘查 和硕集团之温室 oe Be a is 88 CEO 的话 查像依循GHG Protocol 指引、 FT Az RRRMRERSAENESR 排放像数法进行量化。 量平衡法。全球暖化湾势(GWP) AGRA A SE FR ISO 14064-1242 ALL Re Aa) A BD EF SZ 办法 , 执行，各类温室气体排放量之计算主要探用 若因特殊需求或其它考量, 则揉用其它合理计算方式如直接量浏法或质 比率引用自联合国政府问气候变化专门 和硕年度报告2023.pdf 能源管理 能源使用量 電力使用為和碩主要的溫室氣體排放來源…","Structured standard tag: GHG Protocol; Standard role: Accounting standard 35 关於报告书 温室气体盘查 和硕集团之温室 oe Be a is 88 CEO 的话 查像依循GHG Protocol 指引、 FT Az RRRMRERSAENESR 排放像数法进行量化。 量平衡法。全球暖化湾势(GWP) AGRA A SE FR ISO 14064-1242 ALL Re Aa) A BD EF SZ 办法 , 执行，各类温室气体排放量之计算主要探用 若因特殊需求或其它考量, 则揉用其它合理计算方式如直接量浏法或质 比率引用自联合国政府问气候变化专门 和硕年度报告2023.pdf 能源管理 能源使用量 電力使用為和碩主要的溫室氣體排放來源…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r375_pegatron,375,PEGATRON,和硕,C,Manufacturing,制造业,#c76b2d,1,35,和硕年度报告2023.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard 35 关於报告书 温室气体盘查 和硕集团之温室 oe Be a is 88 CEO 的话 查像依循GHG Protocol 指引、 FT Az RRRMRERSAENESR 排放像数法进行量化。 量平衡法。全球暖化湾势(GWP) AGRA A SE FR ISO 14064-1242 ALL Re Aa) A BD EF SZ 办法 , 执行，各类温室气体排放量之计算主要探用 若因特殊需求或其它考量, 则揉用其它合理计算方式如直接量浏法或质 比率引用自联合国政府问气候变化专门 和硕年度报告2023.pdf 能源管理 能源使用量 電力使用為和碩主要的溫室氣體排放來源…","Structured standard tag: GHG Protocol; Standard role: Accounting standard 35 关於报告书 温室气体盘查 和硕集团之温室 oe Be a is 88 CEO 的话 查像依循GHG Protocol 指引、 FT Az RRRMRERSAENESR 排放像数法进行量化。 量平衡法。全球暖化湾势(GWP) AGRA A SE FR ISO 14064-1242 ALL Re Aa) A BD EF SZ 办法 , 执行，各类温室气体排放量之计算主要探用 若因特殊需求或其它考量, 则揉用其它合理计算方式如直接量浏法或质 比率引用自联合国政府问气候变化专门 和硕年度报告2023.pdf 能源管理 能源使用量 電力使用為和碩主要的溫室氣體排放來源…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r376_abbottlaboratories,376,ABBOTT LABORATORIES,雅培公司,C,Manufacturing,制造业,#c76b2d,3,30,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,medium,seed_batch_14,"to projects • Business and manufacturing site-specific carbon reduction goals7 Actions to achieve our targets are driven by our energy policy, practices, and strategic plan. For more information, see Page 71. Scope 3 emissions are estimated","to projects • Business and manufacturing site-specific carbon reduction goals7 Actions to achieve our targets are driven by our energy policy, practices, and..."
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r376_abbottlaboratories,376,ABBOTT LABORATORIES,雅培公司,C,Manufacturing,制造业,#c76b2d,2,30,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,medium,seed_batch_14,"to projects • Business and manufacturing site-specific carbon reduction goals7 Actions to achieve our targets are driven by our energy policy, practices, and strategic plan. For more information, see Page 71. Scope 3 emissions are estimated","to projects • Business and manufacturing site-specific carbon reduction goals7 Actions to achieve our targets are driven by our energy policy, practices, and..."
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r376_abbottlaboratories,376,ABBOTT LABORATORIES,雅培公司,C,Manufacturing,制造业,#c76b2d,3,30 | 47,Abbott-2024-Global-Sustainability-Report-June-2025.pdf,pdf_page_backfill,pdf_explicit_series_citation,"ieve our targets are driven by our energy policy, practices, and strategic plan. For more information, see Page 71. Scope 3 emissions are estimated annually using the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, referring to the categories4 applicable to Abbott. We are working with key carbon-intensive suppliers to reduce …","ieve our targets are driven by our energy policy, practices, and strategic plan. For more information, see Page 71. Scope 3 emissions are estimated annually using the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, referring to the categories4 applicable to Abbott. We are working with key carbon-intensive suppliers to reduce …"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r386_inditex公司,386,Inditex,Inditex,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,3,62,INDITEX Sustainability report2024.pdf,medium,seed_batch_08,"sources of GHG emissions, in both our own operations and the value chain, in accordance with the guidelines of the Intergovernmental Panel on Climate Change (IPCC – Guidelines for National Greenhouse Gas Inventories, 2006) and the World Res","sources of GHG emissions, in both our own operations and the value chain, in accordance with the guidelines of the Intergovernmental Panel on Climate Change ..."
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r386_inditex公司,386,Inditex,Inditex,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,3,62,INDITEX Sustainability report2024.pdf,medium,seed_batch_08,"sources of GHG emissions, in both our own operations and the value chain, in accordance with the guidelines of the Intergovernmental Panel on Climate Change (IPCC – Guidelines for National Greenhouse Gas Inventories, 2006) and the World Res","sources of GHG emissions, in both our own operations and the value chain, in accordance with the guidelines of the Intergovernmental Panel on Climate Change ..."
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,GHG Protocol,GHG Protocol,#6f5b2f,yes,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,r386_inditex公司,386,Inditex,Inditex,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,1,62,INDITEX Sustainability report2024.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard sources of GHG emissions, in both our own operations and the value chain, in accordance with the guidelines of the Intergovernmental Panel on Climate Change (IPCC – Guidelines for National Greenhouse Gas Inventories, 2006) and the World Res INDITEX Sustainability report2024.pdf Toward…","Structured standard tag: GHG Protocol; Standard role: Accounting standard sources of GHG emissions, in both our own operations and the value chain, in accordance with the guidelines of the Intergovernmental Panel on Climate Change (IPCC – Guidelines for National Greenhouse Gas Inventories, 2006) and the World Res INDITEX Sustainability report2024.pdf Toward…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,"(?:ghg protocol|greenhouse gas protocol|wri|world resources institute|world business council)[\s\S]{0,160}corporate accounting standard",ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r387_schneiderelectric,387,SCHNEIDER ELECTRIC,施耐德电气,C,Manufacturing,制造业,#c76b2d,3,14 | 32,2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,pdf_page_backfill,pdf_explicit_series_citation,"s emission sources, the Group systematically calculates, discloses and manages its end-to-end carbon footprint, across Scopes 1, 2, and 3, in alignment with the Standards from the Greenhouse Gas Protocol: The Corporate Accounting Standard and the Corporate Value Chain (Scope 3) Standard. Independent third-party verification ensures the accuracy of GHG emiss…","s emission sources, the Group systematically calculates, discloses and manages its end-to-end carbon footprint, across Scopes 1, 2, and 3, in alignment with the Standards from the Greenhouse Gas Protocol: The Corporate Accounting Standard and the Corporate Value Chain (Scope 3) Standard. Independent third-party verification ensures the accuracy of GHG emiss…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,scope 2 guidance,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r387_schneiderelectric,387,SCHNEIDER ELECTRIC,施耐德电气,C,Manufacturing,制造业,#c76b2d,3,14 | 142,2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,pdf_page_backfill,pdf_explicit_series_citation,"es were excluded from Group results in this table (2) Scope 2 emissions are quantified with the market-based methodology and the location-based methodology, following GHG Protocol scope 2 guidance, and the results from both approaches are disclosed. Values calculated with market-based and location-based methodologies should not be added. Market-based electr…","es were excluded from Group results in this table (2) Scope 2 emissions are quantified with the market-based methodology and the location-based methodology, following GHG Protocol scope 2 guidance, and the results from both approaches are disclosed. Values calculated with market-based and location-based methodologies should not be added. Market-based electr…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r387_schneiderelectric,387,SCHNEIDER ELECTRIC,施耐德电气,C,Manufacturing,制造业,#c76b2d,3,14 | 32,2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,pdf_page_backfill,pdf_explicit_series_citation,"and manages its end-to-end carbon footprint, across Scopes 1, 2, and 3, in alignment with the Standards from the Greenhouse Gas Protocol: The Corporate Accounting Standard and the Corporate Value Chain (Scope 3) Standard. Independent third-party verification ensures the accuracy of GHG emissions data. Schneider Electric has integrated climate-related scenar…","and manages its end-to-end carbon footprint, across Scopes 1, 2, and 3, in alignment with the Standards from the Greenhouse Gas Protocol: The Corporate Accounting Standard and the Corporate Value Chain (Scope 3) Standard. Independent third-party verification ensures the accuracy of GHG emissions data. Schneider Electric has integrated climate-related scenar…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_product_standard,GHG Protocol Product Life Cycle Accounting and Reporting Standard,GHG Protocol 产品生命周期核算与报告标准,GHG Protocol,GHG Protocol,#7a3f52,yes,Product life-cycle accounting standard,产品生命周期核算标准,Product-level life-cycle boundary; not a corporate Scope 1/2/3 total by itself.,产品层生命周期边界，本身不等同于企业 Scope 1/2/3 总量。,r387_schneiderelectric,387,SCHNEIDER ELECTRIC,施耐德电气,C,Manufacturing,制造业,#c76b2d,1,14,2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard of the 6,000+ companies globally that have committed to reduce GHG emissions in alignment with prevailing climate science through and get their targets approved by the SBTi. The Group’s GHG footprint is calculated following the World Resour 2024-SCHNEIDER ELECTRIC-sustainability-repor…","Structured standard tag: GHG Protocol; Standard role: Accounting standard of the 6,000+ companies globally that have committed to reduce GHG emissions in alignment with prevailing climate science through and get their targets approved by the SBTi. The Group’s GHG footprint is calculated following the World Resour 2024-SCHNEIDER ELECTRIC-sustainability-repor…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,GHG Protocol,GHG Protocol,#6f5b2f,yes,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,r387_schneiderelectric,387,SCHNEIDER ELECTRIC,施耐德电气,C,Manufacturing,制造业,#c76b2d,1,14,2024-SCHNEIDER ELECTRIC-sustainability-report_tcm564-513141.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard of the 6,000+ companies globally that have committed to reduce GHG emissions in alignment with prevailing climate science through and get their targets approved by the SBTi. The Group’s GHG footprint is calculated following the World Resour 2024-SCHNEIDER ELECTRIC-sustainability-repor…","Structured standard tag: GHG Protocol; Standard role: Accounting standard of the 6,000+ companies globally that have committed to reduce GHG emissions in alignment with prevailing climate science through and get their targets approved by the SBTi. The Group’s GHG footprint is calculated following the World Resour 2024-SCHNEIDER ELECTRIC-sustainability-repor…"
